,binarize,graph_type,res,threshold,seed,param_key,modularity
799,True,G,0.4,3,89895020,HollowayMcLaughlin,0.4847800544243932
800,True,G,0.45,0,18343575,BibleCallahan,0.45264359859970643
801,True,G,0.45,1,62725564,GerardJuneau,0.46465159272779977
802,True,G,0.45,2,10200334,CatalinaBrandon,0.4846165058566344
803,True,G,0.45,3,91285586,TamilAdrian,0.5042253563440744
804,True,G,0.5,0,27600112,ItalyDonald,0.460600676896432
805,True,G,0.5,1,42244621,MonashPythagoras,0.49485124136698594
806,True,G,0.5,2,79441612,AtwoodCarbone,0.4904878896807432
807,True,G,0.5,3,59353861,PickettPolyhymnia,0.5061414554806052
808,True,G,0.55,0,69246334,ManamaClemens,0.4668033337381303
809,True,G,0.55,1,56247589,SarasotaBaldwin,0.497455974858273
810,True,G,0.55,2,17779289,SchmidtPizarro,0.5053816675458755
811,True,G,0.55,3,52638710,CaldwellBrooklyn,0.5092197361783152
812,True,G,0.6,0,65560138,SproulPlanck,0.4804649235889484
813,True,G,0.6,1,50715443,KernighanElkhart,0.5047268192861437
814,True,G,0.6,2,21190325,AresAstor,0.5092077794917219
815,True,G,0.6,3,39981912,AgathaCochran,0.513514405079069
816,False,Gad,0.35,0,48577728,ChurchillianIsaacson,0.45229690049057575
817,False,Gad,0.35,1,72215594,CeltMultics,0.4761871461770325
818,False,Gad,0.35,2,75738061,CoolidgeBingham,0.49154455887754117
819,False,Gad,0.35,3,92660034,KoenigLincoln,0.5160216672654356
820,False,Gad,0.4,0,36391099,PragueCamembert,0.46362337040616647
821,False,Gad,0.4,1,7619680,HippocratesBrookline,0.48483753911945476
822,False,Gad,0.4,2,11316694,AvonMasonite,0.5007790938450842
823,False,Gad,0.4,3,91408785,SchaeferGreg,0.5239690236933832
824,False,Gad,0.45,0,76296348,TomlinsonRiemannian,0.47930693548250913
825,False,Gad,0.45,1,67721107,HarvardWalton,0.4944087439237207
826,False,Gad,0.45,2,18235254,JeremyBuxtehude,0.5166076478477899
827,False,Gad,0.45,3,44480088,RadcliffeIngersoll,0.527631438146405
828,False,Gad,0.5,0,68077909,UrsulaDietrich,0.490469940302778
829,False,Gad,0.5,1,36306890,KankakeeTibetan,0.5089460479807626
830,False,Gad,0.5,2,62891169,IncaMonaco,0.5225477713509278
831,False,Gad,0.5,3,39321515,ManchesterMoslem,0.5337860751149676
832,False,Gad,0.55,0,61495700,FerreiraAmtrak,0.5031674872090565
833,False,Gad,0.55,1,66525808,LisaNassau,0.5113214434717611
834,False,Gad,0.55,2,39571670,GallupWindsor,0.5256361205060762
835,False,Gad,0.55,3,44856708,WertherCallisto,0.5448123878659789
836,False,Gad,0.6,0,64670987,BrailleBritish,0.49482137193272424
837,False,Gad,0.6,1,45141364,BarnardCottrell,0.5213713221039922
838,False,Gad,0.6,2,36097527,PlinyCaesarian,0.5349009268290078
839,False,Gad,0.6,3,58941763,NewarkImbrium,0.5516938378506561
840,False,G,0.35,0,79779611,CallahanPenelope,0.4605395205550665
841,False,G,0.35,1,37214223,CarboneAlsop,0.4844406291643183
842,False,G,0.35,2,36892439,DelphicEocene,0.4996111636720705
843,False,G,0.35,3,66080115,SeaborgWolfgang,0.5107702681654871
844,False,G,0.4,0,18835557,AquariusHebrides,0.46922642638755313
845,False,G,0.4,1,20974785,ProcterIrrawaddy,0.4884922054400887
846,False,G,0.4,2,96126309,DirichletHodgkin,0.5023215944132384
847,False,G,0.4,3,68395285,PolandIsolde,0.522064019849052
848,False,G,0.45,0,19944212,ZambiaPonce,0.48224200193996625
849,False,G,0.45,1,64091622,TitanAustralia,0.4972593444638664
850,False,G,0.45,2,10401588,YakimaOrinoco,0.506782851434747
851,False,G,0.45,3,46768191,BryantMt,0.5308538305573482
852,False,G,0.5,0,49617143,AntaeusLamarck,0.4872954647385842
853,False,G,0.5,1,95959856,HuntsvilleWheller,0.5081846076934856
854,False,G,0.5,2,52410821,FrancisWarwick,0.5273800613969774
855,False,G,0.5,3,83584933,AckleyHonshu,0.5355101015099772
856,False,G,0.55,0,22853475,CatskillElmhurst,0.5010764619681648
857,False,G,0.55,1,12887829,ArabiaWeyerhauser,0.5264447194135163
858,False,G,0.55,2,44832092,WeiHaiti,0.5352209172004491
859,False,G,0.55,3,83950148,CarpathiaCongolese,0.54362265582804
860,False,G,0.6,0,54934299,ApplebyFreeport,0.5087954032204066
861,False,G,0.6,1,25168115,WilhelmMexican,0.5222875455532411
862,False,G,0.6,2,17340088,ReneAchaean,0.5374244326891454
863,False,G,0.6,3,78298127,BelfastDomingo,0.5471151431668861
864,True,Gad,0.35,0,76277754,MekongSchuylkill,0.393787424297948
865,True,Gad,0.35,1,68344531,HelenaJarvin,0.4202813809945963
866,True,Gad,0.35,2,22934844,BetseyLehman,0.4442923399826715
867,True,Gad,0.35,3,54257854,AgamemnonHutchins,0.46732515106608663
868,True,Gad,0.4,0,93519068,AmarilloOsgood,0.40427960865840357
869,True,Gad,0.4,1,27112178,ProcyonAlgonquin,0.43555156783175325
870,True,Gad,0.4,2,56379324,TucsonIndochinese,0.451106447180308
871,True,Gad,0.4,3,49602707,PandoraMartian,0.47773886691773104
872,True,Gad,0.45,0,37322606,RufusEleazar,0.41583443342244625
873,True,Gad,0.45,1,26788041,SegoviaHarvard,0.4470505032628466
874,True,Gad,0.45,2,19653044,CliffordOhio,0.4738623214148037
875,True,Gad,0.45,3,15564197,AccraCamden,0.480877704838678
876,True,Gad,0.5,0,69728369,HolyokeBernice,0.43647723355771695
877,True,Gad,0.5,1,28319721,BonnevilleHiatt,0.46770195567145234
878,True,Gad,0.5,2,96785607,LenTyrannosaurus,0.46507796861129364
879,True,Gad,0.5,3,77392079,HaitiLayton,0.49627073583172976
880,True,Gad,0.55,0,47560914,HiroshiDiocletian,0.4417272728453801
881,True,Gad,0.55,1,14616860,WittgensteinAmelia,0.4639832169379887
882,True,Gad,0.55,2,75145555,MinnieGimbel,0.4888246481499226
883,True,Gad,0.55,3,82963716,PandoraLouvre,0.5039616850240399
884,True,Gad,0.6,0,31214806,BrahmsianNostradamus,0.45130437227847536
885,True,Gad,0.6,1,13696976,BrittenPiccadilly,0.4689188322091729
886,True,Gad,0.6,2,3775495,AdenWorthington,0.490921860217604
887,True,Gad,0.6,3,5220819,BlytheKrueger,0.5078210326156438
888,True,G,0.35,0,99216629,EngelTarzan,0.4199150980657364
889,True,G,0.35,1,41291011,HiawathaAfrikaans,0.45420327537059524
890,True,G,0.35,2,92378204,VesuviusLebesgue,0.46869001419992196
891,True,G,0.35,3,386972,AshleyMaxwellian,0.4778176789308427
892,True,G,0.4,0,90309232,NicaraguaRica,0.4398233289767869
893,True,G,0.4,1,91616269,DravidianBessie,0.4582705326386014
894,True,G,0.4,2,4534708,MendelianEmilio,0.47976683632060696
895,True,G,0.4,3,51198934,SwahiliDetroit,0.49063364403123333
896,True,G,0.45,0,32113703,OceaniaNashville,0.4376108895786735
897,True,G,0.45,1,63906643,BlackstoneDel,0.4758750060142038
898,True,G,0.45,2,10090782,LansingHarrisburg,0.4882782852808599
899,True,G,0.45,3,52094840,IthacaCelia,0.49568728258265127
900,True,G,0.5,0,3412518,BroadwaySofia,0.448895042825453
901,True,G,0.5,1,92329828,AmeliaBerlin,0.47614519426840624
902,True,G,0.5,2,5634828,KirovKimball,0.4931822353636488
903,True,G,0.5,3,10042662,AntonShedir,0.5061963934305848
904,True,G,0.55,0,58191719,PolyphemusBernoulli,0.45792900717845186
905,True,G,0.55,1,64724617,HaydenAthens,0.4993907060143629
906,True,G,0.55,2,94587416,AdriaticChristiana,0.5126904668375603
907,True,G,0.55,3,66945915,VikramCuzco,0.5120127294473374
908,True,G,0.6,0,74519179,AnnalenPriscilla,0.47452260265900126
909,True,G,0.6,1,29456357,AndeanHeidelberg,0.495458356579327
910,True,G,0.6,2,64899693,DellaWalter,0.5126981816852064
911,True,G,0.6,3,31926317,SheehanKalmuk,0.5220475154085871
912,False,Gad,0.35,0,73735467,ChaunceyCadillac,0.4555620759200846
913,False,Gad,0.35,1,40869024,GarthBradshaw,0.46850292045057274
914,False,Gad,0.35,2,23865531,FogartyAudrey,0.49186204155236685
915,False,Gad,0.35,3,16195157,FredericksburgJuanita,0.5094362228153921
916,False,Gad,0.4,0,39002250,HungaryIsaac,0.4615902704417588
917,False,Gad,0.4,1,18715756,DesmondLubell,0.47787885751026804
918,False,Gad,0.4,2,25264468,AcadiaVishnu,0.5060362286748163
919,False,Gad,0.4,3,47623595,SerbiaAnkara,0.5219137951996009
920,False,Gad,0.45,0,48132563,AndesWalden,0.4810042268701933
921,False,Gad,0.45,1,57734263,KhmerCaribbean,0.4946154086200802
922,False,Gad,0.45,2,4978458,TitoGiovanni,0.5166010601639929
923,False,Gad,0.45,3,97375339,DarChinook,0.523873282043098
924,False,Gad,0.5,0,77625903,IanSynge,0.4876195290740878
925,False,Gad,0.5,1,44988772,DylanAugustus,0.5101698655583659
926,False,Gad,0.5,2,51040179,WilliamsonMcClellan,0.5189027978264815
927,False,Gad,0.5,3,19323522,HinesBible,0.5324453919832403
928,False,Gad,0.55,0,64348259,VerdeJoaquin,0.4984844041220123
929,False,Gad,0.55,1,96638760,NibelungCleveland,0.5160500547148564
930,False,Gad,0.55,2,79847556,AtlantisMuenster,0.5315916324707283
931,False,Gad,0.55,3,63380919,CarthageMicky,0.5412365446972823
932,False,Gad,0.6,0,37524029,ArchimedesDamon,0.4997077629441633
933,False,Gad,0.6,1,22288561,SwarthmoreLuftwaffe,0.5119165980569692
934,False,Gad,0.6,2,40102807,MickelsonBritannic,0.5378294418614403
935,False,Gad,0.6,3,81771523,RolandBleeker,0.5512107061441712
936,False,G,0.35,0,34289943,BissauCanoga,0.4535527510539651
937,False,G,0.35,1,94003457,JoanneFaulkner,0.48547586578854296
938,False,G,0.35,2,16023247,HuxtableHopkinsian,0.494657674886048
939,False,G,0.35,3,8013236,GoldsteinKochab,0.514228797675583
940,False,G,0.4,0,83479166,DavisChelsea,0.47493578545113935
941,False,G,0.4,1,95537006,PeteKalmuk,0.4928040686331115
942,False,G,0.4,2,39691441,MahoneyDutch,0.5080228444129437
943,False,G,0.4,3,55964874,BernieChisholm,0.5232422884084917
944,False,G,0.45,0,79201219,FalstaffAthena,0.4807326842225205
945,False,G,0.45,1,2495617,RicoRoberto,0.5036703652493165
946,False,G,0.45,2,79145411,GrenobleKnutsen,0.5122752176546836
947,False,G,0.45,3,26410250,BootesTiffany,0.5289455614241078
948,False,G,0.5,0,42395159,ParthenonCushman,0.48988771663088937
949,False,G,0.5,1,47749962,MontereyAllis,0.5094242267818285
950,False,G,0.5,2,11950934,MesopotamiaGorton,0.5228974144341415
951,False,G,0.5,3,79913229,NevaThorstein,0.5317021697394553
952,False,G,0.55,0,70764347,RodneyBarnett,0.4999786174874488
953,False,G,0.55,1,94469555,BerliozCameron,0.5134026333640808
954,False,G,0.55,2,42038427,MercatorTanzania,0.527769713982856
955,False,G,0.55,3,17825190,ErastusJacky,0.5433785023764531
956,False,G,0.6,0,83535263,TunisFilipino,0.4960273102828353
957,False,G,0.6,1,92365958,LehmanLaurie,0.5262510598263864
958,False,G,0.6,2,42834831,ScarboroughIsadore,0.534607055892837
959,False,G,0.6,3,73965031,BoliviaCoriolanus,0.5405483146970664
