, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges
13986477,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Right_sibling) [*BLVa_t_r akira] #13986477,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14514597,641,,37
9447255,LH-26,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16295025,345,,37
6611100,CN-62,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17276867,910,,37
17415439, (presynaptic-D-2-MAP right) [*DPLc_ant_lat_r akira] #17415439,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3158123,33,,36
10870424, (CPd contralateral 1 right; CP4 5) [*CPd_r akira] #10870424,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729973,986,,36
11306294, (DPMm1 FB1_right) [*DPMm1_r akira] #11306294,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10583715,418,,36
10163418,MBON-a1 (MBE7a right) [*CPb_r akira] #10163418,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,8877158,302,,36
4411688,FB2IN-3,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,18035864,1017,,36
18566501, (ASB B1 left 9) [*DPlal1-3_ant_l akira] #18566501,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15588389,1041,,36
8980589,CN-40,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,16223537,752,,36
8689148,FFN-34,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,5679304,143,,36
8689674,MBIN-b1 (MBE10a left) [*DPLd_l akira] #8689674,MBIN,MBIN,FALSE,FALSE,FALSE,TRUE,L,8319311,287,,36
14753815, (SLQ1_right) [*DALl1_r akira] #14753815,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16848587,840,,36
17340955, (DALcl12 v d 4 L) [*DALcl12-v_l akira] #17340955,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15605297,919,,36
20370716, (DPL Lander-like right) [unknown lineage] #20370716,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16095576,746,,36
8723267, (AF7: PDL_right_sibling 35) [unknown lineage] #8723267,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12387154,552,,36
3945756, (DPMm1 3 (Output of Munin)_left) [*DPMm1_l akira] #3945756,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8566140,64,,36
9424902,MB2ON-144 (Tomato Vine 2_left) [*DPMpm1_l akira] #9424902,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3027876,340,,36
17150791,CN-44,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,8712361,894,,36
8805777, (BLDc A00c pointer 2 right; BPL local 1 R) [*BLDc_r akira] #8805777,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14338439,632,,36
15639216, (MB2IN-161 left alternative) [*DPlal1-3_ant_l akira] #15639216,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15639331,714,,36
7429933, (DPLam Talon 2 right; DALl1 6 STBA) [*DPLam_r akira] #7429933,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8167696,261,,36
5971400,MB2IN-152,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12424940,558,,36
10922928, (telephone-related left) [*BAla34_l akira] #10922928,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3149791,454,,36
16848587, (SLQ1_left) [*DALv1_l akira] #16848587,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14753815,840,,36
4228119,MB2IN-114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5169587,127,,36
9116228,MB2ON-125 (WQ_right) [*DPMpl12_r akira] #9116228,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16415910,767,,36
11841664,MB2IN-131,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5856647,519,,36
5966099,DAN-d1 (MBE4h right) [*CPb_r akira] #5966099,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,R,3886356,47,DAN,36
15638932, (DPlal bilateral 1 right) [*DPlal1-3_ant_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15686444,719,,36
10351681,FFN-24,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,10281116,392,,36
17827115, (BLD interneuron right) [*BLDd_r akira] #17827115,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15985265,734,,35
16848497,FFN-33,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,9798791,839,,35
3814701, (densecoreneuron_left) [*CPf_l akira] #3814701,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9761454,44,,35
11234536,FFN-20,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,13199414,594,,35
9409359,CN-7,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3913620,337,,35
11851588, (inner bridge 2 right) [*DPLc_post_lat_r akira] #11851588,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2439150,14,,35
7555968,Vision PN 1 (nc1;right) [*BLAd-OL_r akira] #7555968,vPN,vPN,FALSE,FALSE,FALSE,TRUE,R,8111135,255,,35
13863331,CN-31,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,15766806,725,,35
10612094,FBN-28,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,12122924,422,,35
7422595, (DALl1 5 right) [*DPLam_r akira] #7422595,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12299805,542,,35
9753530,MB2ON-4 (BH ; Descending 2; CP1 v 2_right) [*CPf_r akira] #9753530,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17140424,892,,35
11029851, (BLVp1 bilateral 2 right) [*BLVp1_r akira] #11029851,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15587533,701,,35
8842220, (BLAd lat 1 neuron 8842221_sibling right) [*BLAd-vm_r akira] #8842220,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17962513,1013,,35
19143114, (Scimitar right) [*BLP34_r akira] #19143114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8884212,304,,35
5657004, (receives from telephone,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5134110,139,,35
8847957,LH-6,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,13206239,595,,35
9565674, (DPlal Curvy right) [*DPlal1-3_lat_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360022,936,,35
8566140, (DPMm1 3 (Output of Munin)_right) [*DPMm1_r akira] #8566140,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3945756,64,,35
3844799, (L right (PN to LH)) [*BAlp4_r akira] #3844799,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12617396,573,,35
3944626, (DPMpm1 bushy descending left) [*DPMpm1_l akira] #3944626,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16195633,57,,35
9507904,FFN-29,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,12325227,544,,35
11528017,FB2IN-1,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,12233237,532,,34
13674287,MB2IN-134,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9428865,341,,34
14492757,MB2IN-197 (BAlp1_left) [*BAlp_ant_l akira] #14492757,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14656798,639,,34
17176808,FFN-6,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,17176819,900,,34
5745110, (BLP34 bilateral 2 left) [*BLP34_l akira] #5745110,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4127926,156,,34
14519756, (R1: upstream of telephone_left) [*DPLl_l akira] #14519756,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7467027,642,,34
10167078,MB2IN-194,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,R,2568465,15,multi,34
11719626, (BLP12 spaghetti left; dpn_left_1304_2) [*BLP12_l akira] #11719626,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,20278329,513,,34
2881070, (BLDc A00c pointer right) [*BLDc_r akira] #2881070,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20343986,1074,,34
17340931,MB2ON-94 (CG_right ) [*DPLc5_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16444552,781,,34
13953546,MB2ON-25 (Crab Arm DAMd23_right) [*DAMd23_r akira] #13953546,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14071449,617,,34
14329745,MB2ON-232 (BP 1 ; Left) [*TRdl post_l akira] #14329745,Unk,Unk,FALSE,FALSE,FALSE,FALSE,L,19786464,1080,,34
10209260,FB-31,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,17437719,385,,34
5744058,MB2ON-158 (neuron 5744058 left) [*BLVp1_l akira] #5744058,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4128002,154,,34
9074101,MBON-d3 (MBE35 right) [*DAMd1_r akira] #9074101,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,9109799,319,,34
14158399,FB2IN-21,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,17784367,622,,34
3157405,FAN-1,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,8752697,32,,34
14206030,CN-47,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10702736,425,,34
16852589, (DALcm v 6; DALcm12 m lat 3 left (probably)) [*DALcm12-m_l akira] #16852589,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6610913,844,,34
10885466,MB2IN-100 (ASB TODO left) [*BLAvm post_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9811608,448,,34
11409587,FB-24,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17019327,498,,34
10400440,MB2ON-188 (Fragment with soma left) [*CM4-vm_l akira] #10400440,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18264509,401,,34
16415910,MB2ON-125 (WQ_left) [*DPMpl12_l akira] #16415910,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9116228,767,,34
10702736,CN-47,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14206030,425,,34
17012001, (BLAvm bilateral neuron 1 right) [*BLAvm post_r akira] #17012001,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16630479,819,,34
16978882,FFN-15,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,14127447,870,,34
4876839, (BLAv1_3_right (DALcl n1)?) [*BLAv12_ant_r akira] #4876839,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18111410,1025,,34
9488991,MB2IN-173 (LQ: weak on PVL09 & MBE24_left) [unknown lineage] #9488991,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16131474,348,,34
16714214,MB2ON-210 (pacman-2 right) [*DAMd23_r akira] #16714214,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15431408,677,,34
13803032,CN-27,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5453333,135,,34
17913199,MB2IN-139,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11003551,459,,34
3814175,FFN-3,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,16442113,779,,33
5783868,MB2ON-6 (AK ; DALcm12 v p 7_right ) [*DALcm12-v_r akira] #5783868,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9006142,308,,33
9527333,FB2IN-19,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,13210358,353,,33
2612527,MB2IN-151,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,L,4391978,17,multi,33
10964258,MB2ON-134 (BQ_left) [*DPMm2_l akira] #10964258,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17357979,457,,33
16160495,FB2IN-16,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,8814922,750,,33
17176911,CN-63,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4575178,902,,33
13986583,LH-13 (LH to pseudo bridges_right) [*BLDd_r akira] #13986583,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6494274,182,,33
8559525, (Downstream Downstream A00c right) [*DPlal1-3_ant_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19395500,1060,,33
7056904,CN-61,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17176927,200,,33
7057894,DAN-i1 (MBE1c left) [*DALcm12-m_l akira] #7057894,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,L,6611894,202,DAN,33
16350988,MB2ON-35 (IK; Loopy_right) [*BAla34_r akira] #16350988,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16445338,785,,33
12476851,CN-21,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16070049,562,,33
17937123, (ASB LH Interneuron right) [*DPLm2_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16544485,798,,33
14656798,MB2IN-197 (BAlp1_right) [*BAlp_ant_r akira] #14656798,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14492757,639,,33
4966994, (CM13 bilateral 3 left) [*CM4-vm_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16578252,118,,33
17016974,CN-41,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,4022539,874,,33
13858797,CN-38,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14333495,631,,33
14313750,CN-6,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,11889676,627,,33
17360070, (DPlal simple bilateral 6 left) [*DPlal1-3_ant_l akira] #17360070,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15656223,941,,33
17438424,CN-52,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17639784,965,,33
9753494, (CM13 bilateral 2 right; ASB Baba Yaga 9753494) [*CM13_lat_r akira] #9753494,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18023286,1015,,33
9109799,MBON-d3 (MBE35 left) [*DAMd1_l akira] #9109799,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,9074101,319,,33
5769582, (LH-LN2_left) [*BLP34_l akira] #5769582,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9753418,167,,33
12789813,MB2ON-17 (Tomato Vine_left) [*DPMpm1_l akira] #12789813,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,16405545,580,,33
10874769, (UNK horseshoe left) [*DPLc5_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18644088,445,,33
13589251,33a PN (33a PN right) [*BAlp4_r akira] #13589251,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,8021456,247,,32
8540770,FB2IN-8,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,15488316,680,,32
14071613,CN-64,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4411542,618,,32
19276024, (suckerfish-like 1 (right)) [*BAmv3_r akira] #19276024,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11146422,481,,32
16884085,MB2IN-163 (DPLl bilateral 1 right) [*DPLl_r akira] #16884085,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15632282,713,,32
17173852, (DALv3 ring2_right (LAL neuron)) [*DALv3_r akira] #17173852,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16327998,755,,32
8546775, (DPLam hook right) [*DPLam_r akira] #8546775,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16742642,831,,32
7910624,MBON-q1 (MBE2as left) [*BLAv12_post_l akira] #7910624,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,7897469,237,,32
13046354, (DPLm ant 1 right) [*DPLm_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8639662,285,,32
17728922, (BLAv12 ring-like left) [*BLAv12_post_l akira] #17728922,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,9234420,975,,32
9057043,FB-23,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,9423829,339,,32
10872426, (VB: DPMm1 4_left) [*DPMm1_l akira] #10872426,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8572353,444,,32
15568134,MB2IN-93 (Bilaterial downstream BPL-to-MB left) [*CPd_l akira] #15568134,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5973097,695,,32
11279244,49a PN (49a PN right) [*BAmv3_r akira] #11279244,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7515491,219,,32
18639459,MB2IN-159 (LH bilateral axon 6) [*BLDd_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8253620,265,,32
5134110, (receives from telephone,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5657004,139,,32
8203947, (PDM1 left) [*CM4-dm_l akira] #8203947,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17952967,262,,32
15741865,CN-45,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,6290724,724,,32
3931398, (Output of Munin 3 left - PAIR #1) [*CPd_l akira] #3931398,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3793760,55,,32
12031406, (DPLc4_5_right (PB to LAL)) [*DPMm2_r akira] #12031406,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16342197,757,,32
15766806,CN-31,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,13863331,725,,32
15510288,FFN-7,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,6300434,681,,32
10797407, (Bike Bars left) [*DALv1_l akira] #10797407,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14760757,439,,32
15225589,MB2IN-146 (pre-dorsal-MAP presynaptic-D-2-R right) [*DPLc_ant_lat_r akira] #15225589,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2142817,7,,32
17425996,MB2IN-165 (Hairbrush_right) [*DPLp_r akira] #17425996,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12667895,576,,32
9103732,FAN-10,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,9238937,328,,32
4127926, (BLP34 bilateral 2 right) [*BLP34_r akira] #4127926,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5745110,156,,32
17806341,LH-10 (LH bilateral axon 3_right) [*BLAv12_post_r akira] #17806341,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4680995,111,,32
10922020, (MIXED bilateral left) [unknown lineage] #10922020,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17654638,453,,32
4214582,MB2IN-113,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7053966,198,,32
4108720, (AF9: brush right) [*DPLp_r akira] #4108720,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16494105,795,,32
15800115,MB2ON-169 (BS: ni right) [ni-neurons MB_r akira] #15800115,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9237734,327,,32
15467736, (DALcm12 v ap 20_right) [*DALcm12-v_r akira] #15467736,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17454636,960,,32
8245513,63a PN (63a PN right) [*BAmv3_r akira] #8245513,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7845346,228,,32
6692908, (Basal Tel-like 5 right) [*BLAv12_ant_r akira] #6692908,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11263687,490,,32
16026677,MB2ON-133 (BP_left) [*BAlp_ant_l akira] #16026677,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14495367,739,,32
11003551,MB2IN-139,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17913199,459,,31
16735586, mPN iACT B3 (mPN iACT B3 right) [*BAlp4_r akira] #16735586,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,R,8704079,289,multi,31
16699958,CN-4,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,14000746,615,,31
4017464, (DALcm12 v ap 11 right) [*DALcm12-v_r akira] #4017464,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7057730,201,,31
19132527, (BLAl_I-X 2 right) [*BLAl_r akira] #19132527,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16433696,774,,31
13953356,MB2ON-42 (IL; DAMd23_right) [*DAMd23_r akira] #13953356,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12869029,586,,31
16385470,FFN-23,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,18098174,764,,31
12262910,CN-58,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,5738449,534,,31
7612147,CN-14,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11257084,489,,31
4408369,MB2IN-122,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16758011,91,,31
16340461,MB2IN-195,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16851791,843,,31
9524538,MB2IN-158 (M1 ; Left) [*DAMv12_lat_l akira] #9524538,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11946903,352,,31
17658943, (CPa 2 right) [*CPa_r akira] #17658943,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5678582,142,,31
13834125, (LX1_right) [*BAmd2_v_r akira] #13834125,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16167914,751,,31
16195633, (DPMpm1 bushy descending right) [*DPMpm1_r akira] #16195633,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,3944626,57,,31
7700444,MB2ON-59 (BT ; CM13 med 5_left) [*CM13_med_l akira] #7700444,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16910799,225,,31
8542422,CN-26,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8069432,252,,31
17324711,MB2IN-180 (DNs-1_right) [*DPMm1_r akira] #17324711,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17087885,882,,31
8349553,MB2IN-215 (Ivy right) [*BLVa_t_r akira] #8349553,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8347613,274,,31
2650887,MB2ON-61 (CA ; DPMpm1 1_right) [*DPMpm1_r akira] #2650887,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10758204,434,,31
6494274,LH-13 (LH to pseudo bridges_left) [*BLDd_l akira] #6494274,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13986583,182,,31
8826198, (CPf Lever Puller right) [*CPf_r akira] #8826198,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15514582,683,,31
6633635, (DPlal simple bilateral 1? left) [*DPLal1-3_l akira] #6633635,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9241349,189,,31
14514597,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Left_sibling) [*BLVa_t_l akira] #14514597,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13986477,641,,31
9577562, (BLVp12 sickle 1 left) [*BLVp1_l akira] #9577562,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17132009,356,,31
9641919,CN-50,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16089738,744,,31
10784285, (DALcl12 vv 10) [*DALcl12-v_r akira] #10784285,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16886842,850,,31
19046339,_Two-headed cobra (Two-headed cobra right) [*DPlal1-3_ant_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2988292,25,,31
12868041,CN-51,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16339645,585,,31
13369670, (S1: neuron right) [*BLAd-vl_r akira] #13369670,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,14434314,634,,31
11137808,CN-24,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8423405,280,,31
8717042,MB2ON-159 (AU : Right BLAv2 post early dor neuron 8717043) [*BLAv12_lat_r akira] #8717042,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19088042,1051,,31
8307514, (DPLl i 2(BLDa b 2 pep) right) [*DPLl_r akira] #8307514,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4379603,82,,31
5712849, (BLVa12 bilateral 2 left) [*BLVa12_l akira] #5712849,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11271082,153,,31
16544462,MB2IN-121,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4515496,797,,31
4884579,DAN-k1 (MBE1b right) [*DALcm12-m_r akira] #4884579,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,R,12871993,587,DAN,31
3862443, (telephone-1R) [*CPf_r akira] #3862443,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5691934,150,,31
5169587,MB2IN-114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4228119,127,,31
15676571,MB2ON-242 (DPLp 1 right) [*DPLp_r akira] #15676571,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16799939,835,,31
17053270,MB2IN-216 (LAL to VNC up to A6_left) [*BAmv12_dor_l akira] #17053270,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5319633,878,,31
10827212, (S3 right) [*DPLd_r akira] #10827212,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12300089,543,,31
8704079, mPN iACT B3 (mPN iACT B3 left) [*BAlp4_l akira] #8704079,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,L,16735586,289,multi,31
17355757,MBON-a2 (MBE7b left) [*CPb_l akira] #17355757,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,15617305,924,,31
15639331, (MB2IN-161 right alternative) [*DPLal1-3_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15639216,714,,30
15605301, (DALl1 bilateral 1 left) [*DALv1_l akira] #15605301,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15607335,707,,30
14333495,CN-38,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13858797,631,,30
9800031, (ASB Pointer left) [*DPLc_post_int_l akira] #9800031,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17980698,367,,30
14077615,FB-29,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,8118947,258,,30
15686444, (DPlal bilateral 1 left) [*DPlal1-3_med_l akira] #15686444,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15638932,719,,30
8347613,MB2IN-215 (Ivy left) [*BLVa_t_l akira] #8347613,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8349553,274,,30
9753418, (LH-LN2_right) [*BLP34_r akira] #9753418,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5769582,167,,30
15398730,MBON-n1 (MBE23 left) [*BAmd2_v_l akira] #15398730,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,6703240,675,,30
8037197,CN-22,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17822238,249,,30
14818307, (AF7: C Shaped left) [*BLDc_l akira] #14818307,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3932136,661,,30
13429045, (AF4: TOH right; Large Spider Neuron right) [*DPLm_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17641913,966,,30
17047087,MB2IN-209 (S2: DPLam r 5_left ) [*DPLam_l akira] #17047087,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7431625,877,,30
9294475,MB2IN-115,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8974428,306,,30
5691934, (telephone-1L) [*CPf_l akira] #5691934,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3862443,150,,30
17165711,CN-8,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,15668309,716,,30
10681487, (BLP12 claw 1 right; BLP12 a 3) [*BLP12_r akira] #10681487,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2379544,10,,30
