, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges,n_asym_out_edges,n_asym_in_edges
15639216, (MB2IN-161 left alternative) [*DPlal1-3_ant_l akira] #15639216,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15639331,714,,20,14,6
6633635, (DPlal simple bilateral 1? left) [*DPLal1-3_l akira] #6633635,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9241349,189,,20,10,10
17087885,MB2IN-180 (DNs-1_left) [*DPMm1_l akira] #17087885,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17324711,882,,20,0,20
15683275,LH-4 (AF15: off suckerfish_right) [*DPLp_r akira] #15683275,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4780707,115,,20,14,6
4393026,MB2IN-174 (SY: Large Fragment Missing Soma_left) [unknown lineage] #4393026,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5585799,86,,20,12,8
4152020,Multiglomerular PN 6 (from upper looping PN - peptidergic right) [*DPMm2_r akira] #4152020,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11123016,478,,20,5,15
3946569, (BLAd ant med 3 neuron left) [*BLAd-vm_l akira] #3946569,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8813113,68,,20,0,20
3707204, (Magic wand right (AF11)) [*DPLl_r akira] #3707204,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,13966828,613,,20,3,17
15601640,MB2ON-246 (SLT_right) [*DALl1_r akira] #15601640,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16348875,759,,20,8,12
3913613, (Horseshoe Bilateral right) [*DPMpl12_r akira] #3913613,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11782821,517,,20,14,6
4379508, (Output of Hugin left) [*BLDc_l akira] #4379508,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3794023,81,,20,8,12
3794023, (Output of Hugin right) [*BLDc_r akira] #3794023,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4379508,81,,20,9,11
15823055,MB2IN-153 (CM4 dor ant 14) [*CM4-dm_r akira] #15823055,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11303036,493,,20,16,4
19017386, (down_oct1_left) [*DPMl12_l akira] #19017386,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8127390,1047,,20,6,14
9503428, (CM4 dor pos 10 left) [*CM4-dm_l akira] #9503428,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10343101,350,,20,1,19
9845997, (UNK crinkled 2 right) [unknown lineage] #9845997,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15023806,667,,20,4,16
10797407, (Bike Bars left) [*DALv1_l akira] #10797407,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14760757,439,,20,14,6
10658673,MB2IN-137 (DPLc post intlat 1 Left; NOT a DPLc) [*DPLc_post_int_l akira] #10658673,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13045287,423,,20,7,13
18501001, (BLP34 descending 3 left) [*BLP34_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1805669,1036,,20,5,15
9524538,MB2IN-158 (M1 ; Left) [*DAMv12_lat_l akira] #9524538,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11946903,352,,20,7,13
10660512, (BLDc descending 3 right; Above BPL local right) [*BLDc_r akira] #10660512,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17170215,898,,20,11,9
17896997, (BLDc LH right) [*BLDc_r akira] #17896997,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16409132,766,,20,16,4
9447255,LH-26,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16295025,345,,20,16,4
9643439, (DPlal outer bilateral 2 right) [*DPlal1-3_lat_r akira] #9643439,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8687096,286,,20,9,11
5874480,CN-17,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17058350,171,,19,4,15
10872426, (VB: DPMm1 4_left) [*DPMm1_l akira] #10872426,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8572353,444,,19,13,6
15577444,MB2IN-83 (neuron 15577445) [*CPe_l akira] #15577444,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5656152,698,,19,12,7
8271875, (PT ; DALcm12 m ant med 14_right) [*DALcm12-m_r akira] #8271875,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15539984,691,,19,3,16
4128002,MB2ON-158 (Posterior Ventral neuron right) [*BLP34_r akira] #4128002,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5744058,154,,19,10,9
15585114, (SLU_right) [*DPMpl12_r akira] #15585114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12782494,579,,19,5,14
16450562, (DPMpm2 small arc right) [*DPMpm2_r akira] #16450562,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10766722,436,,19,1,18
5134110, (receives from telephone,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5657004,139,,19,12,7
12962772,MB2IN-213,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14539753,643,,19,13,6
4201020,FFN-8,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,9072237,316,,19,12,7
2963280,MB2ON-249 (try5thLN_sibling 35 right) [*DPLp_r akira] #2963280,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6494382,183,,19,10,9
16578252, (CM13 bilateral 3 right; CM13 lat 19) [*CM13_lat_r akira] #16578252,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4966994,118,,19,7,12
16562142, (UNK descending contralateral 2 left) [unknown lineage] #16562142,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,15894178,814,,19,2,17
10946002, (BLVp12 sickle 3 right) [*BLVp2_r akira] #10946002,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17557290,964,,19,10,9
17913032, (Death grip right) [*BLAd-vm_r akira] #17913032,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19051762,1049,,19,9,10
9051960,MB2ON-53 (AD ; DALcm12 m ant lat 7_left) [*DALcm12-m_l akira] #9051960,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17813006,311,,19,9,10
17641913, (AF4: TOH left) [*DPLm2_l akira] #17641913,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13429045,966,,19,6,13
5700090,MB2IN-170 (neuron 5700091 STBA#paired with Partner 27) [*BLAvm post_r akira] #5700090,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5033480,122,,19,15,4
15605301, (DALl1 bilateral 1 left) [*DALv1_l akira] #15605301,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15607335,707,,19,9,10
16444552,MB2ON-94 (CG_left) [*DPLc5_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17340931,781,,19,2,17
9351843, (DPLam ASB Mackerel left) [*DPLam_l akira] #9351843,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17990556,333,,19,7,12
11018254,CN-5,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,15480928,469,,19,19,0
18305433, (BAmv12 descending 2 left) [*BAmv12_ven_l akira] #18305433,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17587726,1029,,19,0,19
17809869, (BAlp descending 2 left) [*BAlp_ant_l akira] #17809869,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,15934458,1006,,19,0,19
18023286, (CM13 bilateral 2 left) [*CM13_med_l akira] #18023286,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9753494,1015,,19,7,12
7971031,Thermo PN 1 (PVL005 1 right) [*BLVa34_r akira] #7971031,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4635057,106,,19,3,16
3272218, (DM-NPF_conn4_right) [*DALl1_r akira] #3272218,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3061422,31,,19,15,4
4515496,MB2IN-121,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16544462,797,,19,15,4
14579509,MB2ON-202 (fishing_rod_left) [*TRdl post_l akira] #14579509,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13835439,647,,19,9,10
3814651, (Y neuron left) [*DPLam_l akira] #3814651,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15732471,43,,19,4,15
3814701, (densecoreneuron_left) [*CPf_l akira] #3814701,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9761454,44,,19,17,2
14514597,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Left_sibling) [*BLVa_t_l akira] #14514597,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13986477,641,,19,13,6
8884212, (Scimitar left) [*BLP34_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19143114,304,,19,6,13
15686444, (DPlal bilateral 1 left) [*DPlal1-3_med_l akira] #15686444,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15638932,719,,19,12,7
16823703,CN-23,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,16475849,790,,19,14,5
2776773, (3rd Thermo Right - ADL022) [*BLAd-vl_r akira] #2776773,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7582412,222,,19,11,8
5783868,MB2ON-6 (AK ; DALcm12 v p 7_right ) [*DALcm12-v_r akira] #5783868,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9006142,308,,19,5,14
18035063, (BLVp1 bilateral 4 left) [*BLVp1_l akira] #18035063,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17937986,1016,,19,15,4
6154200, (DALd midloop 2 right; DALd_r 2 neuron 6154202) [*DALd_r akira] #6154200,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,16952671,865,,19,1,18
7422595, (DALl1 5 right) [*DPLam_r akira] #7422595,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12299805,542,,19,5,14
16347786, (DPMl descending ipsi right) [*DPMl12_post_r akira] #16347786,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17732334,994,,19,1,18
9275210,Thermo PN 6 (PVL005 - 2 Right (V1); BLVa34 a 11) [*BLVa34_r akira] #9275210,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12948470,591,,19,8,11
16350988,MB2ON-35 (IK; Loopy_right) [*BAla34_r akira] #16350988,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16445338,785,,19,10,9
7540581,FB-26,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,5516552,220,,19,13,6
15431408,MB2ON-210 (pacman-2? left) [*DAMd23_l akira] #15431408,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16714214,677,,19,9,10
17663944, (DPMpl12 Hook 2 right) [*DPMpl12_r akira] #17663944,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11022546,470,,19,10,9
6133702, (AF6 right - ASB TODO 1.1) [*DPLc_post_lat_r akira] #6133702,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3946364,66,,19,7,12
8813113, (BLAd ant med 3 neuron  right) [*BLAd-vm_r akira] #8813113,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3946569,68,,18,3,15
9761454, (densecoreneuron_right) [*CPf_r akira] #9761454,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,3814701,44,,18,13,5
9567051,MB2ON-186 (PVL09 left) [*BLAd-OL_l akira] #9567051,vPN,vPN,FALSE,FALSE,FALSE,TRUE,L,9539868,355,,18,18,0
15722990, (UNK brancher 2 left) [unknown lineage] #15722990,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9604434,723,,18,10,8
6494382,MB2ON-249 (try5thLN_sibling 35 left) [*DPLp_l akira] #6494382,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2963280,183,,18,6,12
10495502,LH-25,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12840470,583,,18,12,6
12928099,MB2ON-163 (MB2ON-163 right) [*BAmd1_r akira] #12928099,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15474790,679,,18,12,6
5369028, (DPLc post med 1 right) [*DPLc_post_med_r akira] #5369028,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16428373,772,,18,8,10
15636958,MB2IN-161 (DPLal 4 R) [*DPlal1-3_ant_r akira] #15636958,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17354392,921,,18,12,6
20151537, (CPf contralateral 2 left) [*CPf_l akira] #20151537,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12474815,1071,,18,9,9
4260935,MB2IN-183,tPN,tPN,FALSE,FALSE,FALSE,TRUE,L,3756659,75,,18,18,0
17354392,MB2IN-161 (MB2IN-161 left) [*DPlal1-3_med_l akira] #17354392,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15636958,921,,18,11,7
8689674,MBIN-b1 (MBE10a left) [*DPLd_l akira] #8689674,MBIN,MBIN,FALSE,FALSE,FALSE,TRUE,L,8319311,287,,18,3,15
4637677, (PPLV-1 left) [*BLP34_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17913185,108,,18,7,11
16852421, (BAlp2_right) [*BAlp_ant_r akira] #16852421,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14726069,657,,18,11,7
4721087,MB2ON-80 (NH; BAmd2_right) [*BAmd2_d_r akira] #4721087,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4408362,90,,18,6,12
4422289,MB2ON-175 (SKT_left) [*BLAl_l akira] #4422289,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11605861,96,,18,17,1
4409374,MB2ON-78 (CM13 lat 3_left) [*CM13_lat_l akira] #4409374,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4234559,93,,18,7,11
4398543, (DPLl a 2 left) [*DPLl_l akira] #4398543,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17380092,87,,18,7,11
14461238,LH-27 (US2: BLP12 b 4_left) [*BLP12_l akira] #14461238,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18292832,638,,18,7,11
10768709, (Bilateral near MB_right) [unknown lineage] #10768709,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12299704,541,,18,7,11
8245692,42b PN (42b PN right) [*BAmv3_r akira] #8245692,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7873135,235,,18,17,1
15514582, (CPf Lever Puller left) [*CPf_l akira] #15514582,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8826198,683,,18,13,5
17980792,FB2IN-17,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,16848475,838,,18,12,6
10870424, (CPd contralateral 1 right; CP4 5) [*CPd_r akira] #10870424,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729973,986,,18,12,6
4173633, (DALv23 LAL 5 right) [*DALv23_r akira] #4173633,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18267838,1028,,18,2,16
13795090,MB2IN-142 (BAmas SOG MBE1_l (acbiliblo (right))) [*BAmas12_dor_r akira] #13795090,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3543931,40,,18,17,1
19276024, (suckerfish-like 1 (right)) [*BAmv3_r akira] #19276024,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11146422,481,,18,16,2
10583715, (DPMm1 FB1_left) [*DPMm1_l akira] #10583715,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11306294,418,,18,5,13
15587533, (BLVp1 bilateral 2 left) [*BLVp1_l akira] #15587533,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11029851,701,,18,17,1
11144258, (SNeuron CPLd left _former: Death grip left) [*BLAd-vm_l akira] #11144258,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9800178,480,,18,6,12
17897298, (BLV hook 1 right) [*BLVa_t_r akira] #17897298,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12366640,549,,18,13,5
8670503, (DPLm2 gnarled right) [*DPLm2_r akira] #8670503,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16098538,747,,18,10,8
8687096, (DPlal outer bilateral 2 left) [*DPlal1-3_lat_l akira] #8687096,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9643439,286,,18,8,10
15607335, (DALl1 bilateral 1 right) [*DALl1_r akira] #15607335,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15605301,707,,18,8,10
13365464,MB2ON-208 (DPMm1 FB4_right) [*DPMm1_r akira] #13365464,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11329998,494,,18,7,11
12476851,CN-21,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16070049,562,,18,12,6
11027071, (AF0: neuron left) [*DPLm1_l akira] #11027071,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3010486,471,,18,9,9
9811608,MB2IN-100 (ASB TODO from gPN 3 right) [*BLVa_t_r akira] #9811608,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10885466,448,,18,8,10
12422147, (UNK horseshoe 2 right) [unknown lineage] #12422147,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17746794,1000,,18,14,4
2854715, (DPLam neuron right) [*DPLam_r akira] #2854715,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14162492,623,,18,4,14
10209260,FB-31,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,17437719,385,,18,11,7
17660233, (CM4 small 1 right) [*CM4-vm_r akira] #17660233,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18088813,1023,,18,10,8
2142817,MB2IN-146 (pre-dorsal-MAP presynaptic-D-2-R left) [*DPLc_ant_lat_l akira] #2142817,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15225589,7,,18,4,14
5734134, (BAmd1 bilateral right) [*BAmd1_r akira] #5734134,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,15541971,692,,18,0,18
11717001, (BLP12 gripper 1 left; dpn_left_1304_1) [*BLP12_l akira] #11717001,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,10683313,507,,18,15,3
11303036,MB2IN-153 (Neuron 11303037) [*CM4-dm_l akira] #11303036,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15823055,493,,18,11,7
17696578, (ASB Lander Left) [*DPLc_post_int_l akira] #17696578,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16260741,967,,18,6,12
11623145, (DPLl a 1 right) [*DPLl_r akira] #11623145,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16636860,821,,18,5,13
11605567, (DS noci_sibling_right) [*DPLc_post_lat_r akira] #11605567,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17927604,1011,,18,8,10
17437719,FB-31,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,10209260,385,,18,9,9
9288827, (DPLm1 contralateral 1 right; Bilateral DS Smash) [*DPLm1_r akira] #9288827,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6011278,177,,18,1,17
16361363, (DAMd23 bilateral left) [*DAMd23_l akira] #16361363,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13953184,761,,18,7,11
3010486, (AF0: neuron right) [*DPLm1_r akira] #3010486,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11027071,471,,17,10,7
4966994, (CM13 bilateral 3 left) [*CM4-vm_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16578252,118,,17,8,9
15467736, (DALcm12 v ap 20_right) [*DALcm12-v_r akira] #15467736,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17454636,960,,17,4,13
11135340,LH-21 (S: Peptidergic_sibling 35_left) [*DPLl_l akira] #11135340,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11645541,479,,17,11,6
8571259, (DPMm1 4_right ) [*DPMm1_r akira] #8571259,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10600188,420,,17,8,9
10945795, (BLVp12 descending right) [*BLVp2_r akira] #10945795,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,15588711,703,,17,0,17
5712849, (BLVa12 bilateral 2 left) [*BLVa12_l akira] #5712849,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11271082,153,,17,16,1
12031406, (DPLc4_5_right (PB to LAL)) [*DPMm2_r akira] #12031406,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16342197,757,,17,3,14
16428373, (DPLc post med 1 left) [*DPLc_post_med_l akira] #16428373,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5369028,772,,17,4,13
17361757,CN-20,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12813847,950,,17,13,4
14083681,CN-60,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,9527522,354,,17,7,10
5688091, (MBE - Input of Hugin RG Candidates left 1 - paired with #5038920) [*CPe_l akira] #5688091,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5038920,147,,17,8,9
2379544, (BLP12 claw 1 left) [*BLP12_l akira] #2379544,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10681487,10,,17,11,6
2979675, (DPLam Talon 1 left) [*DPLam_l akira] #2979675,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7422253,24,,17,7,10
14586769, (BAla34 brush left ) [*BAla34_l akira] #14586769,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,19048289,648,,17,11,6
10540188, (Cheech left) [*BLP12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8932110,411,,17,14,3
3945756, (DPMm1 3 (Output of Munin)_left) [*DPMm1_l akira] #3945756,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8566140,64,,17,12,5
3060480, (DPLl Gnarly left) [*DPLl_l akira] #3060480,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17380080,30,,17,7,10
18058793, (UNK contralateral descending left) [unknown lineage] #18058793,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,14588375,1019,,17,1,16
17927604, (DS noci_sibling_left) [*DPLc_post_lat_l akira] #17927604,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11605567,1011,,17,5,12
16571210, (DPMl contralateral descending right) [*DPMl_ant_dor_r akira] #16571210,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17473163,961,,17,3,14
11946903,MB2IN-158 (M1 ; Right) [*DAMv12_lat_r akira] #11946903,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9524538,352,,17,6,11
5859372, (CM13 bilateral 1 right; CM a 6; CM13 lat 6) [*CM13_lat_r akira] #5859372,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16635345,820,,17,5,12
7338309, (DPMpl12 Brain into SEZ left) [*DPMpl12_l akira] #7338309,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17352470,214,,17,0,17
16886842, (DALcl12 r vv 3) [*DALcl12-v_l akira] #16886842,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10784285,850,,17,6,11
13841523, (BLAv12_lat pointer 2 right) [*BLAv12_lat_r akira] #13841523,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15096548,671,,17,9,8
4188325,MB2ON-239 (DALv23 LAL 7 right) [*DALv23_r akira] #4188325,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11468088,499,,17,8,9
4190567,FB-33,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,9251793,330,,17,4,13
10600188, (DPMm1 4_left) [*DPMm1_l akira] #10600188,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8571259,420,,17,11,6
8349553,MB2IN-215 (Ivy right) [*BLVa_t_r akira] #8349553,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8347613,274,,17,11,6
19298644, (CM4 cen ant 1 left) [*CM4-vm_l akira] #19298644,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17537254,1058,,17,3,14
9116228,MB2ON-125 (WQ_right) [*DPMpl12_r akira] #9116228,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16415910,767,,17,9,8
17176819,FFN-6,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,17176808,900,,17,9,8
15516413, (DALcm12 fork left; DALcm12 L v ap 9) [*DALcm12-v_l akira] #15516413,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5816138,684,,17,7,10
9965610,MB2IN-132,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8132513,374,,17,12,5
17177103,FFN-22,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,17177115,904,,17,3,14
3765728, (UNK bridge right; AF6: Munin Output right) [*DPLc_post_lat_r akira] #3765728,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15825892,731,,17,3,14
7429933, (DPLam Talon 2 right; DALl1 6 STBA) [*DPLam_r akira] #7429933,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8167696,261,,17,7,10
9532295, (BAlp_ant ascending dendrite right) [*BAlp_ant_r akira] #9532295,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17383431,952,,17,12,5
13199414,FFN-20,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,11234536,594,,17,3,14
12474164, (DPMm2 descending right) [*DPMm2_r akira] #12474164,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17022668,875,,17,4,13
11362334, (DPMpl3 a 2 right) [*DPMpl3_r akira] #11362334,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18538744,1038,,17,12,5
3157405,FAN-1,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,8752697,32,,17,8,9
11306294, (DPMm1 FB1_right) [*DPMm1_r akira] #11306294,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10583715,418,,17,7,10
9235545, (ni contralateral 1 left) [ni-neurons MB_l akira] #9235545,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17435815,324,,17,4,13
2650887,MB2ON-61 (CA ; DPMpm1 1_right) [*DPMpm1_r akira] #2650887,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10758204,434,,17,9,8
15638906,MB2IN-169 (DPLal 3 R) [*DPLal1-3_r akira] #15638906,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360010,935,,17,9,8
8069365,MB2ON-63 (QI; visual interneuron_right) [*BLAd-OL_r akira] #8069365,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4721538,112,,17,13,4
17732031, (AF: DPLal BPL-to-medial_left) [*DPLal1-3_l akira] #17732031,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11081239,987,,17,8,9
8065771,CN-19,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17038587,876,,17,12,5
14818307, (AF7: C Shaped left) [*BLDc_l akira] #14818307,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3932136,661,,17,7,10
16260741, (ASB Lander Right) [*DPLc_post_int_r akira] #16260741,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17696578,967,,17,9,8
9800178, (SNeuron-CPLd right) [*BLAd-vl_r akira] #9800178,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11144258,480,,17,12,5
17415439, (presynaptic-D-2-MAP right) [*DPLc_ant_lat_r akira] #17415439,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3158123,33,,17,5,12
17728922, (BLAv12 ring-like left) [*BLAv12_post_l akira] #17728922,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,9234420,975,,17,10,7
