,skid_left,class1_left,class2_left,merge_class_left,In edgesum_left,Out edgesum_left,Total edgesum_left,In degree_left,Out degree_left,Total degree_left,Pair ID_left,hemisphere_left,skid_right,class1_right,class2_right,merge_class_right,In edgesum_right,Out edgesum_right,Total edgesum_right,In degree_right,Out degree_right,Total degree_right,Pair ID_right,hemisphere_right,flat_diff_euclidean,color_diff_euclidean,rank_flat_euclidean,rank_color_euclidean,flat_diff_cosine,color_diff_cosine,rank_flat_cosine,rank_color_cosine
826,16851718,unk,,unk,110.0,101.0,211.0,32,32,64,841,L,9097065,unk,,unk,110.0,149.0,259.0,32,39,71,841,R,0.006791729834999503,0.005331128486844663,301.0,176.0,0.0012255487616120648,0.00042135231104809185,902.0,933.0
710,15741865,CN,,CN,378.0,145.0,523.0,92,53,145,723,L,6290724,CN,,CN,406.0,161.0,567.0,106,59,165,723,R,0.006598656262694491,0.007016967345382287,315.0,94.0,0.0012166017471742783,0.00085188811842395,903.0,764.0
1020,18551732,CX,,CX,371.0,115.0,486.0,70,41,111,1038,L,8161148,CX,,CX,278.0,103.0,381.0,56,32,88,1038,R,0.009596755908490932,0.01490429551174263,155.0,6.0,0.0012137663715792398,0.0038962430751127365,904.0,330.0
648,14891367,unk,,unk,132.0,113.0,245.0,44,41,85,661,L,5771934,unk,,unk,97.0,110.0,207.0,37,46,83,661,R,0.002474085534031119,0.003058169627802742,768.0,448.0,0.0012055660527583339,0.0010162779068781415,905.0,721.0
90,4408397,FAN,,FAN,396.0,258.0,654.0,90,71,161,92,L,4199033,FAN,,FAN,351.0,220.0,571.0,90,60,150,92,R,0.004536714119426718,0.004446585858851929,509.0,267.0,0.0011997927508811041,0.0005916353151037472,906.0,865.0
481,11286854,unk,,unk,6.0,40.0,46.0,4,14,18,490,L,8942413,unk,,unk,11.0,26.0,37.0,6,12,18,490,R,0.0002530047737807024,0.00011379385527805746,1132.0,1132.0,0.0011967907883924233,7.9060994229204e-05,907.0,1090.0
389,10345590,unk,,unk,99.0,157.0,256.0,53,39,92,396,L,15048530,unk,,unk,97.0,136.0,233.0,46,41,87,396,R,0.003089892744889198,0.002626209358271423,684.0,509.0,0.001190944701168989,0.0006205096010617665,908.0,851.0
605,14071613,CN,,CN,206.0,143.0,349.0,70,30,100,617,L,4411542,CN,,CN,223.0,159.0,382.0,64,35,99,617,R,0.005903253749107363,0.005350735476815083,363.0,173.0,0.0011887821913953286,0.0012143775925561827,909.0,671.0
745,16356967,unk,,unk,70.0,115.0,185.0,26,31,57,759,L,10319019,unk,,unk,66.0,152.0,218.0,24,32,56,759,R,0.0013685582873934018,0.0004529893338923138,956.0,1043.0,0.0011750320108476577,0.001284314197866275,910.0,657.0
931,17360404,CX,,CX,49.0,83.0,132.0,26,31,57,948,L,4142619,CX,,CX,100.0,111.0,211.0,25,25,50,948,R,0.007592450632960896,0.005236915413468365,240.0,182.0,0.0011741904964854483,0.0012083683559523564,911.0,672.0
992,17844900,LHN2,,LHN2,101.0,123.0,224.0,38,30,68,1009,L,18598859,LHN2,,LHN2,112.0,157.0,269.0,47,40,87,1009,R,0.006092300226715543,0.002821843752395882,350.0,483.0,0.0011681576917756062,0.0006607868814253999,912.0,827.0
912,17358864,dSEZ,,dSEZ,58.0,27.0,85.0,27,9,36,928,L,13842372,dSEZ,,dSEZ,69.0,32.0,101.0,24,10,34,928,R,0.0015351194993393643,0.0009307950464258513,927.0,882.0,0.0011662613979868302,0.001026017360529062,913.0,716.0
321,9237734,unk,,unk,78.0,121.0,199.0,30,45,75,326,L,15800115,unk,,unk,96.0,105.0,201.0,41,37,78,326,R,0.008478942475905455,0.004804728128495694,195.0,219.0,0.0011652776858171918,0.001326222048981078,914.0,645.0
800,16588928,dSEZ,,dSEZ,1.0,13.0,14.0,1,2,3,814,L,17355892,dSEZ,,dSEZ,7.0,7.0,14.0,2,2,4,814,R,4.9553285553641475e-08,1.2577552564000792e-08,1153.0,1153.0,0.0011566671969278812,3.4444026851269225e-05,915.0,1128.0
660,15365184,dVNC,,dVNC,47.0,4.0,51.0,29,3,32,673,L,5512988,dVNC,,dVNC,134.0,15.0,149.0,53,10,63,673,R,0.0014795504353188093,0.000517376220187781,940.0,1024.0,0.0011546557609111879,0.001071862820993152,916.0,699.0
827,16851791,CX,,CX,153.0,93.0,246.0,53,35,88,842,L,16340461,CX,,CX,161.0,172.0,333.0,47,51,98,842,R,0.0029646761010338326,0.0022002091927390056,701.0,590.0,0.0011462193616765008,0.0005185860217079921,917.0,894.0
764,16442113,LHN,,LHN,112.0,162.0,274.0,62,46,108,778,L,3814175,LHN,,LHN,149.0,212.0,361.0,65,51,116,778,R,0.007696833315095462,0.006677148258804897,236.0,110.0,0.0011460712727481954,0.0009488175669239642,918.0,733.0
201,7107433,uPN,,uPN,170.0,96.0,266.0,23,45,68,205,L,8253413,uPN,,uPN,170.0,135.0,305.0,21,48,69,205,R,0.004095854670184303,0.0021503978942046366,553.0,598.0,0.0011425835896583434,0.0004700362833448103,919.0,910.0
793,16547292,unk,,unk,111.0,134.0,245.0,15,42,57,807,L,15732497,unk,,unk,113.0,129.0,242.0,12,41,53,807,R,0.0030441050074486936,0.0014690251207957153,688.0,750.0,0.0011417763356718275,0.00019327054639961896,920.0,1036.0
458,11013351,CN,,CN,224.0,152.0,376.0,86,51,137,465,L,11909406,CN,,CN,195.0,139.0,334.0,56,38,94,465,R,0.005616656176503301,0.0036672547932541473,398.0,359.0,0.0011408245855198897,0.0003892037077278523,921.0,950.0
67,3979181,dVNC;CN,,dVNC;CN,135.0,12.0,147.0,61,5,66,69,L,5794678,dVNC;CN,,dVNC;CN,152.0,13.0,165.0,58,12,70,69,R,0.003413786667334159,0.0034074240172900015,639.0,390.0,0.0011398541119365376,0.0010424610687748816,922.0,711.0
812,16686371,unk,,unk,52.0,53.0,105.0,31,28,59,827,L,15431795,unk,,unk,63.0,69.0,132.0,29,38,67,827,R,0.003298684069103307,0.0005962281678426832,653.0,986.0,0.00111749147970501,0.0004522297477611754,923.0,919.0
354,9714476,unk,,unk,125.0,104.0,229.0,49,28,77,359,L,16709072,unk,,unk,109.0,119.0,228.0,47,32,79,359,R,0.0033504009654286835,0.002820873953922098,643.0,484.0,0.001112863708123356,0.0003863520332349889,924.0,951.0
116,4966994,unk,,unk,191.0,123.0,314.0,65,37,102,118,L,16578252,unk,,unk,179.0,114.0,293.0,61,33,94,118,R,0.004700384362321556,0.005517957364063696,493.0,165.0,0.0011035459913661628,0.002080449451322326,925.0,509.0
288,8801736,unk,,unk,113.0,123.0,236.0,30,26,56,293,L,6049565,unk,,unk,90.0,108.0,198.0,19,29,48,293,R,0.002982999138123118,0.0014369021249172188,698.0,757.0,0.0010961082469103662,0.0007537332590786484,926.0,798.0
378,10229852,unk,,unk,17.0,95.0,112.0,13,46,59,385,L,16347283,unk,,unk,23.0,91.0,114.0,14,41,55,385,R,0.002612052227338939,0.001342489910005065,746.0,785.0,0.00109498424092873,0.00027433972927129983,927.0,991.0
96,4433960,CN,,CN,145.0,87.0,232.0,58,40,98,98,L,13806524,CN,,CN,134.0,202.0,336.0,51,79,130,98,R,0.01877416277266157,0.011402415720711304,13.0,13.0,0.0010836741662093472,0.0007011212839139389,928.0,815.0
292,8814524,unk,,unk,67.0,27.0,94.0,32,25,57,297,L,17340973,unk,,unk,73.0,34.0,107.0,32,30,62,297,R,0.004336474733336351,0.004430668065180095,528.0,269.0,0.001082219617037914,0.0010953143515064483,929.0,691.0
258,8238322,LHN,,LHN,365.0,317.0,682.0,78,137,215,263,L,11210000,LHN,,LHN,328.0,311.0,639.0,68,125,193,263,R,0.006943576417894905,0.00402827129538822,288.0,314.0,0.0010782261224573054,0.0006032653948128012,930.0,858.0
169,5938794,LHN,,LHN,147.0,187.0,334.0,68,43,111,173,L,8310955,LHN,,LHN,230.0,204.0,434.0,64,45,109,173,R,0.0055234611960896214,0.0045668224290663275,410.0,247.0,0.0010707205987007,0.0007180593431153943,931.0,809.0
1024,18648531,CN,,CN,84.0,63.0,147.0,34,22,56,1043,L,13665529,CN,,CN,134.0,77.0,211.0,34,29,63,1043,R,0.0020483562419931277,0.001337584640517748,847.0,788.0,0.0010682674950094262,0.0007711998517446902,932.0,794.0
1009,18267838,CX,,CX,51.0,124.0,175.0,29,37,66,1027,L,4173633,CX,,CX,94.0,79.0,173.0,33,24,57,1027,R,0.005542324703672369,0.0030685661344707193,409.0,446.0,0.0010576712435693277,0.00020299969825067458,933.0,1029.0
614,14313750,CN,,CN,471.0,279.0,750.0,87,81,168,626,L,11889676,CN,,CN,519.0,261.0,780.0,92,87,179,626,R,0.018513762122216358,0.014507393323596714,14.0,7.0,0.0010565309216960844,0.0003924166510804077,934.0,947.0
190,7025064,CX,,CX,95.0,51.0,146.0,32,23,55,194,L,8161142,CX,,CX,109.0,79.0,188.0,36,30,66,194,R,0.0013965439531280668,0.0008904178970121713,952.0,893.0,0.001042224865916373,0.0001420520185493675,935.0,1063.0
204,7187384,KC,4claw,KC-4claw,217.0,507.0,724.0,45,79,124,208,L,3664102,KC,4claw,KC-4claw,254.0,403.0,657.0,43,68,111,208,R,0.011500766726397629,0.0071394423686376935,89.0,91.0,0.00103985498346228,0.0003122659236400451,936.0,975.0
161,5764924,dSEZ,,dSEZ,86.0,6.0,92.0,28,4,32,164,L,10947427,dSEZ,,dSEZ,102.0,10.0,112.0,32,6,38,164,R,0.0004891696643465392,0.00027007153236992514,1107.0,1100.0,0.0010387187582203724,0.00044264317520149486,937.0,923.0
507,11841664,CN2,,CN2,294.0,205.0,499.0,74,93,167,518,L,5856647,CN2,,CN2,147.0,105.0,252.0,44,52,96,518,R,0.005512172357537363,0.007027529469796283,414.0,93.0,0.0010363580880822522,0.001644004402641026,938.0,580.0
719,15985265,unk,,unk,64.0,79.0,143.0,33,30,63,733,L,17827115,unk,,unk,107.0,108.0,215.0,48,48,96,733,R,0.002250272040381256,0.0012012895626015401,805.0,817.0,0.0010254498386419607,0.0009300537625840167,939.0,739.0
226,7865652,uPN,,uPN,155.0,99.0,254.0,22,28,50,231,L,8248631,uPN,,uPN,135.0,158.0,293.0,20,46,66,231,R,0.003869108568176803,0.0016477086454680782,576.0,712.0,0.0010195724971285868,0.00015745695878029479,940.0,1056.0
93,4414163,MBIN,DAN,MBIN-DAN,257.0,195.0,452.0,70,29,99,95,L,4414184,MBIN,DAN,MBIN-DAN,231.0,195.0,426.0,62,39,101,95,R,0.006499605569528105,0.002046422019865371,321.0,622.0,0.0010147359620006251,0.00021019130650520837,941.0,1026.0
36,3450442,mPN,olfac,mPN-olfac,386.0,299.0,685.0,50,54,104,36,L,4700078,mPN,olfac,mPN-olfac,366.0,298.0,664.0,52,64,116,36,R,0.005585456601454927,0.0033010465743982687,402.0,411.0,0.0010042997232406327,0.0003205651898111921,942.0,969.0
473,11146422,unk,,unk,85.0,168.0,253.0,35,61,96,480,L,19276024,unk,,unk,110.0,246.0,356.0,37,74,111,480,R,0.008487065435414203,0.003873080231916875,194.0,332.0,0.0009965359483410003,0.00022830230110993185,943.0,1014.0
1048,19919566,unk,,unk,13.0,66.0,79.0,8,37,45,1067,L,1137946,unk,,unk,40.0,82.0,122.0,12,35,47,1067,R,0.0005000847216830005,0.00023968623757142133,1104.0,1105.0,0.0009955585730460456,0.0009069057890571309,944.0,748.0
609,14158399,FB2N,,FB2N,462.0,504.0,966.0,90,96,186,621,L,17784367,FB2N,,FB2N,573.0,472.0,1045.0,107,98,205,621,R,0.005386617842084264,0.008032765323961957,424.0,66.0,0.0009937776158627368,0.0021291536349228547,945.0,500.0
37,3486381,uPN,,uPN,263.0,519.0,782.0,30,66,96,37,L,8244723,uPN,,uPN,268.0,447.0,715.0,34,54,88,37,R,0.005176805242055366,0.0016490406431285242,439.0,710.0,0.0009752667395860909,0.00012169821148659533,946.0,1072.0
453,11003707,LHN,,LHN,101.0,148.0,249.0,40,57,97,460,L,17525174,LHN,,LHN,183.0,273.0,456.0,56,83,139,460,R,0.01572171486721984,0.009434602891384647,30.0,33.0,0.0009696348865397501,0.0004155409125290217,947.0,936.0
375,10160250,LHN2,,LHN2,78.0,232.0,310.0,31,68,99,382,L,3450751,LHN2,,LHN2,94.0,356.0,450.0,29,110,139,382,R,0.026440009143673653,0.00625501946183131,6.0,131.0,0.0009686549952566717,0.0021383308162129687,948.0,499.0
597,13849557,LHN2,,LHN2,217.0,300.0,517.0,82,140,222,609,L,6143930,LHN2,,LHN2,289.0,325.0,614.0,111,131,242,609,R,0.0035878393216609294,0.0023046337645750603,618.0,566.0,0.0009653827513299805,0.0006237644224176367,949.0,849.0
1081,3511996,sens,ORN,sens-ORN,33.0,318.0,351.0,10,26,36,1100,L,3958234,sens,ORN,sens-ORN,56.0,370.0,426.0,10,24,34,1100,R,0.005252054331982032,0.002091921491601503,436.0,610.0,0.0009650390565067821,0.00012087381493303508,950.0,1073.0
263,8276782,mPN,olfac,mPN-olfac,431.0,469.0,900.0,79,111,190,268,L,4119387,mPN,olfac,mPN-olfac,579.0,434.0,1013.0,89,105,194,268,R,0.00770361698458412,0.00416677700865974,233.0,300.0,0.0009626576996101875,0.00035073584619664864,951.0,963.0
1141,3486950,unk,,unk,154.0,54.0,208.0,32,25,57,1171,L,4700182,unk,,unk,212.0,41.0,253.0,37,16,53,1171,R,0.004964632016333531,0.0033395979905826295,462.0,403.0,0.0009603901239542186,0.00014587306908366956,952.0,1061.0
266,8338584,MBON,av,MBON-av,226.0,255.0,481.0,46,75,121,271,L,4195012,MBON,av,MBON-av,240.0,319.0,559.0,53,73,126,271,R,0.011939659904982,0.001543867953061061,79.0,736.0,0.0009517153694525715,5.078459531586e-05,953.0,1114.0
729,16089738,CN,,CN,169.0,162.0,331.0,74,53,127,743,L,9641919,CN,,CN,191.0,116.0,307.0,64,48,112,743,R,0.0053387452416981205,0.006285865131349727,427.0,128.0,0.0009511000206152745,0.0011155079575580341,954.0,687.0
844,16950115,CN2,,CN2,164.0,151.0,315.0,47,41,88,859,L,6609380,CN2,,CN2,165.0,160.0,325.0,46,36,82,859,R,0.0021061459581183458,0.0010202319972978274,837.0,856.0,0.0009398038841231083,5.202103540677206e-05,955.0,1112.0
79,4379508,LHN,,LHN,87.0,137.0,224.0,35,41,76,81,L,3794023,LHN,,LHN,92.0,132.0,224.0,33,38,71,81,R,0.003227774908827061,0.0035038946891544605,663.0,378.0,0.0009387473210981439,0.000599128185301206,956.0,860.0
942,17454636,CX,,CX,198.0,110.0,308.0,65,38,103,959,L,15467736,CX,,CX,221.0,125.0,346.0,67,41,108,959,R,0.006940245172493173,0.00497981811428645,289.0,207.0,0.0009268203420042809,3.368932469566887e-05,957.0,1129.0
278,8582134,LHN,,LHN,64.0,125.0,189.0,31,30,61,283,L,8469124,LHN,,LHN,69.0,111.0,180.0,39,38,77,283,R,0.004098592103093758,0.0024438168959245413,552.0,540.0,0.0009233297855029757,0.0003546138774092555,958.0,962.0
1151,3622234,unk,,unk,77.0,151.0,228.0,19,42,61,1181,L,3420915,unk,,unk,49.0,167.0,216.0,14,40,54,1181,R,0.0020168311161589863,0.0013051788476405258,850.0,799.0,0.0009138901843079744,0.00019999796370426807,959.0,1032.0
261,8262372,KC,3claw,KC-3claw,259.0,391.0,650.0,60,76,136,266,L,8068173,KC,3claw,KC-3claw,189.0,350.0,539.0,48,72,120,266,R,0.00942704053497034,0.006016914380531764,162.0,140.0,0.0009054445682945369,0.00018665407050555823,960.0,1039.0
1109,11029359,CN,,CN,44.0,21.0,65.0,17,14,31,1132,L,3232277,CN,,CN,41.0,45.0,86.0,17,30,47,1132,R,0.0032447338254552632,0.0017818367123937399,660.0,678.0,0.0009007608768928808,0.0004382499722859199,961.0,926.0
1097,17736641,dUnk,,dUnk,53.0,0.0,53.0,25,0,25,1119,L,20911961,dUnk,,dUnk,46.0,0.0,46.0,17,0,17,1119,R,0.0025062787502296534,0.0017031134802798112,765.0,699.0,0.0008964396149236301,0.0006796100802634627,962.0,821.0
626,14492757,unk,,unk,208.0,155.0,363.0,67,57,124,638,L,14656798,unk,,unk,183.0,167.0,350.0,64,58,122,638,R,0.0035100783699757382,0.00452991667604682,628.0,254.0,0.0008885952469715264,0.004014856671209132,963.0,323.0
996,17975547,unk,,unk,47.0,73.0,120.0,20,25,45,1013,L,15018449,unk,,unk,51.0,67.0,118.0,23,26,49,1013,R,0.0019763000734754964,0.0014642112016255702,859.0,753.0,0.0008844933279166347,0.0005496700139354493,964.0,879.0
1106,15513540,CX,,CX,112.0,69.0,181.0,24,20,44,1129,L,5790355,CX,,CX,110.0,89.0,199.0,29,22,51,1129,R,0.005736038765100163,0.003911251750647817,381.0,327.0,0.0008831998871873495,0.0015207608365379868,965.0,607.0
55,3944626,dSEZ,,dSEZ,255.0,47.0,302.0,104,22,126,57,L,16195633,dSEZ,,dSEZ,286.0,52.0,338.0,100,23,123,57,R,0.0014953049494687205,0.002906957061063944,935.0,467.0,0.0008816652045311184,0.0021967335404173825,966.0,492.0
1037,19298625,dVNC,,dVNC,81.0,14.0,95.0,44,11,55,1056,L,16154290,dVNC,,dVNC,66.0,12.0,78.0,32,4,36,1056,R,0.0012011810250056904,0.0010103194641817369,993.0,859.0,0.0008811827277130758,0.001980881544460545,967.0,523.0
1026,18740553,unk,,unk,54.0,103.0,157.0,25,50,75,1045,L,3814635,unk,,unk,50.0,167.0,217.0,20,58,78,1045,R,0.010303966007213583,0.004732694024482532,132.0,228.0,0.0008779191981317041,0.0001747494168039681,968.0,1048.0
383,10248031,unk,,unk,56.0,99.0,155.0,28,37,65,390,L,17380319,unk,,unk,30.0,52.0,82.0,19,22,41,390,R,0.006631381202015034,0.004316931073729476,311.0,282.0,0.0008741102757306036,0.00032247964506736744,969.0,967.0
857,17016974,MBON,app,MBON-app,817.0,416.0,1233.0,137,91,228,873,L,4022539,MBON,app,MBON-app,740.0,345.0,1085.0,132,70,202,873,R,0.008777940384987477,0.008045339925698483,179.0,65.0,0.0008648261267684018,0.0006111131164679141,970.0,855.0
474,11157622,unk,,unk,48.0,75.0,123.0,20,30,50,481,L,17036160,unk,,unk,44.0,99.0,143.0,18,39,57,481,R,0.002521127528273878,0.0010092981783274468,761.0,861.0,0.0008612481893639432,0.0008507027456110083,971.0,766.0
947,17639784,CN,,CN,257.0,109.0,366.0,70,36,106,964,L,17438424,CN,,CN,291.0,170.0,461.0,73,49,122,964,R,0.009942311169016069,0.005072910603986797,141.0,195.0,0.0008525527715761912,8.963454762855251e-05,972.0,1084.0
880,17165755,dVNC,,dVNC,161.0,25.0,186.0,56,12,68,896,L,13727202,dVNC,,dVNC,261.0,8.0,269.0,63,6,69,896,R,0.010785232364028518,0.008480459305160969,114.0,54.0,0.0008351235774153476,0.00023376280736913361,973.0,1010.0
333,9423829,FBN,,FBN,557.0,340.0,897.0,127,75,202,338,L,9057043,FBN,,FBN,537.0,212.0,749.0,104,67,171,338,R,0.008037034580215196,0.005708019808407515,220.0,157.0,0.0008325438366498778,0.0004019320984920978,974.0,940.0
341,9481869,unk,,unk,45.0,66.0,111.0,18,32,50,346,L,14762026,unk,,unk,31.0,75.0,106.0,18,43,61,346,R,0.0018163153251788966,0.0006084036291440329,884.0,983.0,0.0008211076557897394,0.0002608374393073129,975.0,997.0
618,14333495,CN;LHN,,CN;LHN,228.0,166.0,394.0,55,57,112,630,L,13858797,CN;LHN,,CN;LHN,289.0,182.0,471.0,71,48,119,630,R,0.003818300252706189,0.0021959517040224938,586.0,591.0,0.0008102203680175571,0.0002334858474671933,976.0,1011.0
89,4408369,unk,,unk,180.0,130.0,310.0,50,72,122,91,L,16758011,unk,,unk,236.0,122.0,358.0,61,64,125,91,R,0.003297237326186187,0.0031935170435537074,654.0,428.0,0.0008048273820876321,0.0007297318060854358,977.0,805.0
273,8399890,uPN,,uPN,169.0,158.0,327.0,29,35,64,278,L,4651929,uPN,,uPN,180.0,141.0,321.0,31,43,74,278,R,0.00331924822347476,0.0020919191001138454,647.0,611.0,0.0007948977603578268,0.000113733575185513,978.0,1078.0
262,8274021,pLN,,pLN,270.0,194.0,464.0,37,47,84,267,L,11051276,pLN,,pLN,273.0,237.0,510.0,36,51,87,267,R,0.005618479079148946,0.003952118662915604,397.0,322.0,0.0007942641779901832,0.00022800053397960452,979.0,1016.0
537,12366640,unk,,unk,11.0,20.0,31.0,5,13,18,548,L,17897298,unk,,unk,19.0,43.0,62.0,11,25,36,548,R,0.0005090085041741966,0.00023964907320189537,1101.0,1106.0,0.0007909892439352745,0.0001527422281109291,980.0,1058.0
1076,6791927,sens,ORN,sens-ORN,42.0,414.0,456.0,8,31,39,1095,L,3790004,sens,ORN,sens-ORN,49.0,360.0,409.0,8,24,32,1095,R,0.0036379048227458974,0.0012122682174797884,609.0,815.0,0.0007860367103458491,6.326304610943048e-05,981.0,1106.0
882,17176767,FB2N,,FB2N,342.0,217.0,559.0,98,73,171,898,L,17176781,FB2N,,FB2N,297.0,221.0,518.0,86,63,149,898,R,0.0055633400346511595,0.004620390670394328,403.0,242.0,0.000773356794714254,0.0006585166607703482,982.0,829.0
756,16427492,FBN,,FBN,151.0,162.0,313.0,32,33,65,770,L,4180774,FBN,,FBN,103.0,201.0,304.0,24,38,62,770,R,0.003176544043212608,0.0020010210546882166,667.0,637.0,0.0007722396477960746,0.0005931880353856127,983.0,864.0
219,7700444,unk,,unk,249.0,401.0,650.0,70,77,147,224,L,16910799,unk,,unk,394.0,404.0,798.0,90,79,169,224,R,0.012237378789781928,0.010427144113536966,70.0,21.0,0.000768264459509375,0.0014145445302230944,984.0,626.0
131,5395823,MBON,app,MBON-app,292.0,195.0,487.0,35,47,82,134,L,11524047,MBON,app,MBON-app,322.0,245.0,567.0,35,51,86,134,R,0.00361901977220603,0.003538127577173038,612.0,372.0,0.000761571458451078,0.0004182281969658672,985.0,935.0
318,9235545,unk,,unk,82.0,118.0,200.0,37,32,69,323,L,17435815,unk,,unk,65.0,91.0,156.0,32,27,59,323,R,0.0032281738767010668,0.0028513358453295563,662.0,474.0,0.000761455813516048,0.0006559826638066065,986.0,832.0
837,16931001,unk,,unk,91.0,81.0,172.0,43,37,80,852,L,8709865,unk,,unk,96.0,113.0,209.0,42,36,78,852,R,0.001955124942247844,0.0005591310109968201,862.0,1003.0,0.0007519050775821212,0.0001288259509518285,987.0,1067.0
127,5261424,mPN,multi,mPN-multi,172.0,182.0,354.0,41,75,116,129,L,4679139,mPN,multi,mPN-multi,179.0,261.0,440.0,45,88,133,129,R,0.00519983649652135,0.0023375282957967237,438.0,559.0,0.0007362677137030707,0.000306908073597406,988.0,979.0
680,15566333,CN,,CN,150.0,134.0,284.0,63,53,116,693,L,15568333,CN,,CN,209.0,189.0,398.0,88,69,157,693,R,0.007010490885450801,0.004210544474331307,282.0,298.0,0.0007354727865549874,0.00025684962269519507,989.0,999.0
602,14000746,CN,,CN,576.0,286.0,862.0,95,34,129,614,L,16699958,CN,,CN,616.0,263.0,879.0,97,42,139,614,R,0.006534868502572646,0.00322757456227338,318.0,420.0,0.0007344192601528976,0.00012317766323857764,990.0,1070.0
491,11625573,unk,,unk,188.0,170.0,358.0,59,49,108,500,L,18545747,unk,,unk,223.0,147.0,370.0,58,50,108,500,R,0.004237361821716372,0.0024858608334735726,538.0,533.0,0.0007182095372877725,0.0001500975903680463,991.0,1060.0
848,16952671,dVNC,,dVNC,27.0,11.0,38.0,15,3,18,864,L,6154200,dVNC,,dVNC,68.0,4.0,72.0,28,2,30,864,R,0.010663613415776726,0.007138176661898599,119.0,92.0,0.0007120248667183972,0.0012934080234125254,992.0,652.0
351,9589146,mPN,multi,mPN-multi,149.0,244.0,393.0,50,75,125,356,L,7503199,mPN,multi,mPN-multi,201.0,372.0,573.0,50,88,138,356,R,0.012709899225111634,0.00665789181292802,62.0,112.0,0.0007077101499849468,0.00045967423431933437,993.0,913.0
1021,18566361,unk,,unk,183.0,95.0,278.0,41,32,73,1039,L,16471422,unk,,unk,187.0,101.0,288.0,58,31,89,1039,R,0.007584246802627468,0.0050593594200025495,241.0,196.0,0.0007065921211281091,0.00023890169553674026,994.0,1006.0
565,12745771,LHN,,LHN,133.0,98.0,231.0,27,29,56,577,L,2914206,LHN,,LHN,135.0,132.0,267.0,28,29,57,577,R,0.0012206851420612265,0.00022986789553535038,983.0,1112.0,0.0006994980741416662,2.3916326855196743e-05,995.0,1136.0
737,16223537,MBON,neith,MBON-neith,794.0,709.0,1503.0,62,87,149,751,L,8980589,MBON,neith,MBON-neith,781.0,734.0,1515.0,59,103,162,751,R,0.005892648395932309,0.0018487482066311127,367.0,661.0,0.0006827697474748628,5.346149936956158e-05,996.0,1110.0
487,11389855,LHN2,,LHN2,83.0,162.0,245.0,32,37,69,496,L,16484888,LHN2,,LHN2,87.0,193.0,280.0,34,39,73,496,R,0.002909845499557961,0.0019069602435360133,711.0,650.0,0.0006745944594517548,0.0010476460665788036,997.0,708.0
502,11725127,KC,1claw,KC-1claw,174.0,447.0,621.0,40,75,115,513,L,4230061,KC,1claw,KC-1claw,188.0,447.0,635.0,35,69,104,513,R,0.006904479819072606,0.004005399883296007,294.0,317.0,0.0006726651639108249,0.00020057468494654807,998.0,1030.0
76,4324479,unk,,unk,27.0,75.0,102.0,13,36,49,78,L,19950281,unk,,unk,24.0,79.0,103.0,13,44,57,78,R,0.0005556845149650823,0.000524780152243347,1093.0,1018.0,0.0006719345259762646,0.0029562133060726478,999.0,400.0
563,12667895,LHN2,,LHN2,114.0,199.0,313.0,37,75,112,575,L,17425996,LHN2,,LHN2,136.0,191.0,327.0,58,78,136,575,R,0.0022186014832034687,0.0013238484459336286,809.0,792.0,0.0006583516147993545,9.698872533253114e-05,1000.0,1081.0
242,8025665,CX,,CX,144.0,138.0,282.0,55,50,105,247,L,6190181,CX,,CX,327.0,153.0,480.0,64,49,113,247,R,0.005065670858025264,0.006322548453463231,451.0,125.0,0.0006519691143181813,0.0011421998784740882,1001.0,682.0
611,14241490,unk,,unk,124.0,96.0,220.0,31,34,65,623,L,16924423,unk,,unk,124.0,86.0,210.0,26,40,66,623,R,0.00161759962316957,0.0014293790047110956,913.0,758.0,0.0006330743486432824,0.000270658349313384,1002.0,992.0
519,12225666,mPN,multi,mPN-multi,250.0,231.0,481.0,43,58,101,530,L,4327684,mPN,multi,mPN-multi,233.0,256.0,489.0,51,75,126,530,R,0.006127950732225185,0.003203401913709669,347.0,424.0,0.0006314533841549115,0.0003832386579785576,1003.0,953.0
217,7582489,LHN,,LHN,141.0,210.0,351.0,47,42,89,222,L,7977834,LHN,,LHN,127.0,228.0,355.0,48,49,97,222,R,0.008046749527548705,0.005136220670647174,219.0,190.0,0.0006214316851568653,0.0003294655474291105,1004.0,964.0
822,16848475,LHN,,LHN,179.0,221.0,400.0,75,86,161,837,L,17980792,LHN,,LHN,215.0,243.0,458.0,81,91,172,837,R,0.0038196788739765044,0.002809740369733933,585.0,486.0,0.000614354862339267,0.00039162539130057863,1005.0,949.0
171,5963873,LHN,,LHN,94.0,221.0,315.0,45,56,101,175,L,4101621,LHN,,LHN,191.0,186.0,377.0,58,41,99,175,R,0.005294343584951345,0.0033254122077758033,431.0,405.0,0.0006115769546358246,0.00032682774141589387,1006.0,965.0
1107,15512404,CX,,CX,110.0,121.0,231.0,33,31,64,1130,L,5786898,CX,,CX,149.0,121.0,270.0,46,31,77,1130,R,0.011063436970577357,0.008501001873808416,101.0,53.0,0.0006050635125750519,0.0022651135511839162,1007.0,480.0
317,9207332,LHN,,LHN,84.0,104.0,188.0,36,25,61,322,L,8305958,LHN,,LHN,127.0,114.0,241.0,50,32,82,322,R,0.004543854211099556,0.004039619883231835,507.0,311.0,0.0006007820174846843,0.000318768027216553,1008.0,970.0
