,0-1-0-0-0-0-1-1,0-1-1-0-0---,0-1-1-1-1---,0-1-1-0-1---,0-0-0-0-1-0-0-1,0-1-0-0-1-0-1-1,0-0-1-1-0-0-0-0,0-1-0-1-0-1-0-0,0-1-0-1-1-0-1-,0-0-0-0-0-1-1-0,0-0-1-1-0-0-0-1,0-0-0-0-1-0-1-,0-0-0-0-0-0-0-0,0-0-1-1-0-1-0-1,0-0-0-0-0-0-1-1,0-0-0-1-0-1-0-1,0-1-0-0-0-0-1-0,0-1-0-1-1-1--,0-0-0-0-1-0-0-0,0-0-1-1-0-1-1-0,0-1-0-1-0-0-1-0,0-0-0-0-1-1-0-1,0-1-0-1-0-0-0-1,0-1-0-0-1-0-0-1,0-1-0-1-0-0-1-1,0-0-0-1-0-0-1-,0-0-0-1-0-0-0-0,0-1-0-0-0-1-0-0,0-1-0-0-0-1-0-1,0-0-0-0-0-1-0-1,0-0-0-0-0-1-0-0,0-0-1-0-0-0-1-1,0-1-0-1-0-1-0-1,0-0-1-1-0-1-0-0,0-0-0-0-1-1-0-0,0-1-0-1-0-1-1-,0-1-0-0-1-1-0-1,0-0-1-0-0-1--,0-1-0-1-0-0-0-0,0-0-0-1-0-1-0-0,0-1-1-1-0-1-1-0,0-0-0-1-1-0-0-,0-0-1-0-1-0-1-1,0-0-1-0-1-1-1-0,0-0-1-0-1-0-1-0,0-0-1-1-1-0-1-0,0-0-1-0-1-1-0-0,0-0-1-0-0-0-0-1,0-0-0-0-1-1-1-1,0-0-1-1-1-1-1-1,0-0-1-0-1-0-0-0,0-0-0-0-0-1-1-1,0-1-1-1-0-1-0-,0-0-0-1-1-1--,0-0-0-1-1-0-1-1,0-0-1-1-0-0-1-1,0-1-0-0-1-0-1-0,0-1-0-0-1-0-0-0,0-1-0-1-1-0-0-,0-1-0-0-0-0-0-,0-1-0-0-1-1-0-0,0-0-0-0-0-0-1-0,0-1-0-0-1-1-1-1,0-0-1-1-1-0-0-0,0-0-1-0-0-0-0-0,0-1-0-0-1-1-1-0,0-0-0-1-0-0-0-1,0-0-1-0-0-0-1-0,0-0-1-1-1-0-1-1,0-0-1-1-1-0-0-1,0-0-0-1-0-1-1-,0-0-0-0-0-0-0-1,0-0-1-1-1-1-0-1,0-0-1-0-1-1-0-1,0-0-1-1-1-1-1-0,0-0-1-1-0-1-1-1,0-0-0-0-1-1-1-0,0-0-1-1-0-0-1-0,0-1-1-1-0-0-0-1,0-1-1-1-0-0-1-,0-1-0-0-0-1-1-,0-0-1-0-1-1-1-1,0-1-1-1-0-0-0-0,0-0-1-1-1-1-0-0,0-0-1-0-1-0-0-1,0-1-1-1-0-1-1-1,0-0-0-1-1-0-1-0
0-1-0-0-0-0-0-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276467904864486e-29,2.795205225085511e-77,2.462717560477413e-27,8.039566074336331e-51,5.218082709214154e-112,1.5936398334642282e-69,2.2486702748653456e-64,2.208601202312813e-94,3.3837851897789705e-53,2.4238259226839103e-100,7.485876855496705e-41,1.479649813030287e-34,8.311695579950619e-100,5.553643713707759e-47,2.8027913594455606e-27,7.061842822658856e-55,1.3237723758341092e-65,1.9884956417846726e-93,5.461194213346559e-33,1.2132782448484732e-43,8.592032309945168e-11,9.508940770975936e-63,9.621307610158129e-51,3.69336837122011e-98,2.41663452222849e-53,1.0971651474723828e-27,1.6156073880942804e-89
0-1-0-0-1-1-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578552263239753e-96,1.4105745432508208e-15,1.1203993796664952e-54,2.0546900304536835e-116,6.617259075248049e-21,2.1410694119416478e-97,8.45055161071133e-113,2.22352346773519e-67,2.6668401879968826e-113,1.2033697714601178e-61,1.2579926545618586e-42,1.9734178697261426e-114,6.5268301121725056e-74,2.4104170365941882e-33,1.385075847338004e-63,2.093396106354101e-78,1.1471550462620895e-114,2.5073592028532332e-39,1.380076957815241e-50,5.705887388056057e-19,2.360970250027608e-73,5.526178287753613e-63,1.340022420833927e-111,1.6508605613144987e-76,1.7115442562711282e-32,1.513786569450282e-92
0-0-0-0-0-0-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.885031115260232e-73,9.069795348212056e-78,6.831642702828733e-80,4.451203938880579e-161,4.039594649564494e-17,1.2849859359918546e-42,1.4393881593140567e-41,4.0967248742694636e-44,4.1985908699055257e-19,9.966630741884493e-41,3.933204749916408e-50,5.844959396369597e-81,9.743516056503885e-41,7.450506001349803e-60,9.999308208944021e-32,1.1603493317797975e-56,4.749213927348049e-40,1.3575288171545641e-56,7.291187290207233e-23,1.4937876440277355e-64,1.5589916680569468e-77,3.971632177059287e-42,1.7750922852093658e-16,2.890752281318147e-22,3.909362916267652e-138
0-1-0-0-1-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1430806968775266e-31,5.274254633271768e-100,1.7965216586721204e-46,1.448318325486592e-78,3.594638842347615e-90,4.364366724876965e-40,2.4237811103943166e-91,6.549249901404976e-42,4.111480436801955e-30,4.003494812737037e-93,6.673145013152305e-49,1.0622435589724474e-20,8.151126797358652e-41,1.3915075671481572e-49,1.1116469919294174e-93,1.847245799342607e-24,3.762519149488304e-28,9.183716997974347e-13,1.4315239900429181e-57,5.526140181922716e-38,4.9592477534491594e-89,1.5765596325832828e-51,1.372917777285795e-22,7.274673569409721e-79
0-0-1-1-1-0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4002597200624942e-47,1.5627932649729665e-99,8.55739911622566e-93,7.55909024260027e-67,1.328999558668151e-22,1.0007587463093725e-55,6.1664290747557e-64,2.1958152874090166e-15,1.335066844239508e-54,1.651637589803835e-19,0.0006003352956458867,2.773708501023301e-18,5.426458525622046e-46,4.4384463154935055e-58,6.451265782249968e-09,1.23054732310512e-13,4.01164533444191e-13,2.2748123452869412e-24,1.3433007160556988e-16,4.568505295804699e-53,3.976875555212567e-62,4.058938305321698e-10,8.802008800558078e-69
0-0-1-0-0-0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235414953688284e-182,1.2989716109799208e-106,4.01489232902082e-49,2.4036161132205593e-37,3.141780615686523e-25,3.0541217782888806e-93,3.2375116344942335e-33,5.56249953863882e-24,1.2076354181882323e-54,2.8347570864996724e-32,5.774517127777009e-53,7.822063903686109e-66,8.558793705711596e-37,4.189651108980057e-27,1.1475187536725024e-47,7.585715253818319e-42,5.513266335308755e-30,2.4783806104327572e-58,2.530833498903207e-25,1.125799678434133e-82,1.0103522412756878e-10,1.5706389950443034e-127
0-1-0-0-1-1-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.821556000584322e-158,6.043073268776515e-168,1.8044051434645914e-127,6.598399177117923e-177,1.6031797446156847e-121,1.5491173661421502e-88,5.918611478681329e-177,1.2042677732923065e-136,1.944078935333674e-73,5.673744313455528e-130,2.2436783435288947e-156,1.237871548945161e-172,4.9905529697434424e-89,9.436327328433426e-111,2.618097221664264e-47,4.76890129442084e-128,1.5850094502777359e-127,2.7632870524828425e-175,1.2366172354873484e-146,8.100035526880984e-77,1.2124899711328349e-135
0-0-0-1-0-0-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533780384385127e-66,2.936139048357626e-61,1.1465703825779972e-73,1.7269019067125182e-16,9.112274755493798e-51,4.198629677360161e-77,1.44909847619121e-88,7.246604229543061e-50,4.0417130861302806e-76,6.5908127068956e-48,6.136635587629675e-76,1.7262059919849004e-49,2.7219025480749666e-67,1.749045430028994e-24,1.7264683966516306e-77,2.464704829152713e-87,1.9227377762957734e-71,7.45496390815325e-18,8.729414472055103e-31,9.443107350601914e-142
0-0-1-0-0-0-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733308698250688e-23,1.5725817751526696e-11,2.104976852571526e-63,2.731405515339289e-20,1.587161455205192e-11,1.0877688593076033e-60,4.7169964281052845e-33,7.191816502943587e-65,1.5331523785117596e-63,4.0863389663284325e-12,4.123832147071478e-33,3.774871880025867e-55,1.7621427156086445e-23,2.7075965728913512e-34,1.0326109875909e-72,4.708174076823935e-12,1.1932647172592288e-62,8.064791836515968e-18,1.116491212552369e-114
0-0-1-1-1-0-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0600737327106125e-18,9.3833666384197e-43,1.5104248806482206e-07,2.427080474345464e-19,9.589146399407595e-22,1.1293199751602064e-11,3.63195937059698e-24,7.073295773253587e-32,1.1742676457125968e-23,9.35265906846509e-12,7.930921305229641e-19,1.0279345962429203e-12,1.119096110323953e-18,1.6496709093508224e-26,8.016454567224137e-18,1.4688900017649167e-40,1.5180547612959975e-08,7.016119044180607e-69
0-0-1-1-1-0-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.939556045286086e-69,5.398788161611041e-22,0.02218591260326703,3.717872551896642e-55,2.018748112698479e-29,3.4353185839043877e-56,7.6176179652154165e-56,1.3101242085285686e-11,6.671257628161896e-30,5.2658270618804775e-51,2.323068053583555e-28,8.313294862855984e-29,7.174180886445434e-67,0.14126507397166527,1.3007056765843697e-61,8.94006551149292e-14,5.332343530351771e-121
0-0-0-1-0-1-1-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1248339995449364e-39,2.2822193355175974e-72,1.3625646756079096e-65,5.487044404904295e-35,7.869418840966948e-52,1.442117293296191e-25,2.642478514144373e-73,7.343076047428161e-35,1.0069462698788358e-43,8.572646183899594e-17,3.497721014727012e-64,2.5607144668322407e-60,1.670907375950923e-66,4.4856605252642925e-05,2.958949019688107e-23,6.193911449241245e-114
0-0-0-0-0-0-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131591109204941e-20,7.52215936238236e-09,3.394277404780148e-10,2.269585342521174e-22,5.93440267178406e-39,1.2596899715061862e-18,1.0282114468049433e-09,8.197995948215431e-17,1.4554297322575698e-10,6.603225811822851e-09,7.484438414563765e-18,4.683547557224822e-21,1.3183330726051216e-40,4.4896501986503814e-10,5.387153603030765e-22
0-0-1-1-1-1-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100932620914884e-52,9.619922638911725e-29,1.4976019554319304e-57,9.363104996850643e-60,1.7250008957054376e-07,2.2865211255942752e-29,5.806399774968443e-51,3.1501981577306577e-28,6.35361663538925e-26,5.052842934174654e-66,0.008302170800019791,1.4374734379085828e-65,1.0865828057152768e-13,3.245036948095374e-119
0-0-1-0-1-1-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3572303775169201e-11,3.455828116791972e-26,2.8508865015787097e-56,1.4888492891260517e-47,5.757997325449709e-08,8.381493406436422e-16,1.2297599090785521e-12,3.0418545356220413e-12,3.1890116174290627e-15,1.806678571485203e-52,2.753423490511021e-66,2.0875293650543911e-10,4.4226309382821036e-54
0-0-1-1-1-1-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.877753650437004e-10,3.801922035838761e-28,6.079487226533915e-30,3.849515328551119e-07,4.331416723176548e-10,7.309628095513982e-08,1.6552354807440573e-18,5.340360562913148e-11,2.582382852033661e-28,6.7347198377304505e-34,8.989548112167194e-09,5.3384498048157316e-42
0-0-1-1-0-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99840723192878e-27,1.6445370488832295e-63,3.549585119100437e-09,1.5736738059168352e-10,3.3415613770396514e-17,1.0544307896293812e-39,5.520537102542295e-13,4.3384262580837684e-54,1.0808454639374594e-45,1.848170873181215e-10,6.581645237635941e-80
0-0-0-0-1-1-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1444420851640615e-68,3.625049922110265e-23,5.489421724540437e-26,1.7849834275604536e-22,5.8405778507675046e-58,4.547332439275921e-41,1.8550260770650845e-53,2.4833502384606744e-15,3.693455151377359e-13,8.499846294867051e-126
0-0-1-1-0-0-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.366494697934648e-31,4.461434315999275e-53,1.9206768733732773e-25,1.0516651942422964e-24,3.12153574214042e-67,2.747250985408759e-11,4.089606916609871e-70,1.9839681736178335e-16,1.302887434149088e-112
0-1-1-1-0-0-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017688385670254947,8.304859861224143e-13,1.068540124354233e-12,0.0004855852352937516,2.622804649109105e-28,1.7983565478306475e-32,0.0013863907399904716,8.045678971365454e-39
0-1-1-1-0-0-1-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2066074184045809e-15,2.156083769100296e-25,3.65158485157953e-05,1.3208462882710286e-48,3.9269343882275876e-41,6.181827828372445e-07,4.332286962068178e-59
0-1-0-0-0-1-1-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067595552434411e-21,2.8916024890101613e-16,3.9057936662507444e-27,5.308815803991353e-19,4.852666538036273e-13,1.4393825152815413e-29
0-0-1-0-1-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2309682022424073e-29,5.604146344091018e-27,7.549735231770048e-64,9.475728878365742e-10,2.780829698904134e-53
0-1-1-1-0-0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.224990685662679e-64,2.70331966821196e-58,1.9179451127055882e-08,1.0993395669725177e-63
0-0-1-1-1-1-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30312888787085e-59,5.247557274274288e-13,2.622103500261007e-118
0-0-1-0-1-0-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2618212098413948e-19,4.6016601642151697e-128
0-1-1-1-0-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5583772788699727e-36
