,binarize,graph_type,param_key,res,seed,threshold,modularity
1221,True,G,SianDar,0.2,29965861,1,0.39656499983515947
1222,True,G,DunlopCorinth,0.2,16383020,2,0.40298813921712223
1223,True,G,EzraRockefeller,0.2,71129083,3,0.4189760241331387
1224,True,G,LizzieCamembert,0.3,99510080,0,0.42183901139791086
1225,True,G,GalenSkippy,0.3,60304520,1,0.4511767054369924
1226,True,G,BuickDutch,0.3,73230382,2,0.47275392211819484
1227,True,G,EnglishmanConrail,0.3,26796578,3,0.48068404555813143
1228,True,G,VanderpoelMontrachet,0.4,15958346,0,0.458127973967422
1229,True,G,DoubledayHaas,0.4,82465472,1,0.47355531302943
1230,True,G,LipscombFlorida,0.4,57033283,2,0.49469464790181084
1231,True,G,JutlandEocene,0.4,46010534,3,0.5030413615451022
1232,True,G,DavidsonAlistair,0.5,37176854,0,0.4839650594150482
1233,True,G,PortsmouthBrainard,0.5,48927287,1,0.4977219389788837
1234,True,G,EnglishmanSouthey,0.5,9858191,2,0.504632474699986
1235,True,G,HattiesburgHalloween,0.5,86888275,3,0.5183355934353889
1236,True,G,PauloKenya,0.6,52764494,0,0.49204227660918937
1237,True,G,WeldonMuzak,0.6,19054524,1,0.5244807533940429
1238,True,G,CervantesJacques,0.6,22601004,2,0.5329784463325131
1239,True,G,WilloughbyFrancis,0.6,60898849,3,0.5235298286172486
1240,True,G,FresnelHeusen,0.7,5526142,0,0.5014479213204109
1241,True,G,StatenAkron,0.7,27994322,1,0.5324686588568601
1242,True,G,LatinVera,0.7,11070141,2,0.5347681140612143
1243,True,G,OthelloCalkins,0.7,24838827,3,0.5508861371672904
1244,True,G,MoenTallahassee,0.8,65761549,0,0.5096392186587124
1245,True,G,GrossmanAuriga,0.8,33560649,1,0.5341103941427306
1246,True,G,BoisBoise,0.8,9786006,2,0.5410089370514376
1247,True,G,HendrickCygnus,0.8,51996699,3,0.5497244782672148
1248,False,G,CameroonLavoisier,0.1,40692641,0,0.2948503035698675
1249,False,G,AntonBuxton,0.1,85191982,1,0.3100901376627582
1250,False,G,PyrexAndre,0.1,83206810,2,0.32728688536140005
1251,False,G,TerraJohnsen,0.1,21196336,3,0.3415393683262229
1252,False,G,HelsinkiDonna,0.2,47418099,0,0.4297789891962071
1253,False,G,StalinCrockett,0.2,52214835,1,0.431123111878501
1254,False,G,SeychelleArgentinian,0.2,68660210,2,0.4413711520294382
1255,False,G,GestapoDailey,0.2,16897118,3,0.4622336368146245
1256,False,G,CelticLouisville,0.3,15956035,0,0.4663650412556238
1257,False,G,CurranFrance,0.3,71852801,1,0.4865379236366884
1258,False,G,JorgensonTodd,0.3,4447836,2,0.5047322487872833
1259,False,G,CarloDirac,0.3,88701909,3,0.5140471531295204
1260,False,G,AppletonTerra,0.4,47274028,0,0.48850831853007015
1261,False,G,LilliputianBetsy,0.4,3271483,1,0.5087688570594696
1262,False,G,DarBootes,0.4,96327866,2,0.523191494620164
1263,False,G,ClintBergland,0.4,35525776,3,0.5414837991701696
1264,False,G,LeningradMerriam,0.5,82737024,0,0.5114892081171852
1265,False,G,BathurstLiverpool,0.5,93089910,1,0.5345963482948007
1266,False,G,ScotsmenChristian,0.5,3754688,2,0.5366441118993229
1267,False,G,GrossetSumatra,0.5,67603111,3,0.5499071872840038
1268,False,G,UruguayEnid,0.6,22614539,0,0.5318929050305318
1269,False,G,AugMiocene,0.6,39596727,1,0.5407056963932502
1270,False,G,AvignonMcFarland,0.6,71741479,2,0.5602545196206012
1271,False,G,KathleenHamburg,0.6,66229939,3,0.5608021043447914
1272,False,G,GliddenFinland,0.7,32387498,0,0.540903312756331
1273,False,G,ArgonautCahill,0.7,79232407,1,0.5535189854200104
1274,False,G,EcuadorBois,0.7,6777148,2,0.5622199486601548
1275,False,G,BunyanTigris,0.7,74959720,3,0.5706751396998874
1276,False,G,BruceGalloway,0.8,53870195,0,0.5448748105015513
1277,False,G,EulerianPalatine,0.8,87250000,1,0.5563116209173226
1278,False,G,DunlopKajar,0.8,18578618,2,0.5643860376904641
1279,False,G,IndiraChristianson,0.8,2338203,3,0.571223722938244
