,brain_neurons,left,right,dSEZ,dVNC,RG,APL,sink,preliminary_LN,partially_differentiated,unsplittable,pLN,cLN,CN,CN2,CX,FAN,FB2N,FBN,FFN,KC_subclass_1claw,KC_subclass_2claw,KC_subclass_3claw,KC_subclass_4claw,KC_subclass_5claw,KC_subclass_6claw,KC,keystone,LHN,LHN2,LON,MBIN,MBON,motor_subclass_AN,motor_subclass_MN,motor_subclass_PaN,motor_subclass_VAN,motor,mPN,dUnk,sens_subclass_AN,sens_subclass_MN,sens_subclass_ORN,sens_subclass_PaN,sens_subclass_photoRh5,sens_subclass_photoRh6,sens_subclass_thermo,sens_subclass_vtd,sens,tPN,uPN,vPN,RG_subclass_CA-LP,MBIN_subclass_DAN,RG_subclass_IPC,RG_subclass_ITP,mPN_subclass_multi,MBIN_subclass_OAN,mPN_subclass_olfactory,bLN,broad_LN_subclass_Duet,broad_LN_subclass_Trio,MBON_subclass_appetitive,MBON_subclass_aversive,MBON_subclass_neither,class1,all_class1,n_class1,all_class2,n_class2,hemisphere,Pair,Pair ID,merge_class,lineage,dendrite_input,axon_input,class2,In edgesum,Out edgesum,Total edgesum,In degree,Out degree,Total degree,pair_td,Original index,inds
5704424,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,[],0,L,3166745,151,unk,BLVp1,21.0,9.0,,1.0,48.0,49.0,1,16,17,19.0,2307,1076
4110483,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,17587730,71,dVNC,BAmv12_ven,53.0,18.0,,25.0,4.0,29.0,13,4,17,19.0,1705,1077
17729347,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,[],0,L,17654973,981,unk,BLP12,12.0,12.0,,18.0,37.0,55.0,10,12,22,18.5,1713,1078
3797420,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dSEZ,['dSEZ'],1,[],0,L,5558724,1122,dSEZ,unk,123.0,49.0,,20.0,13.0,33.0,9,8,17,18.0,1708,1079
18440675,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dSEZ,['dSEZ'],1,[],0,L,12335381,1031,dSEZ,BAmas12_ven,102.0,37.0,,22.0,27.0,49.0,9,10,19,18.0,132,1080
17414715,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LON,['LON'],1,[],0,L,8247641,952,LON,OLP,259.0,0.0,,34.0,268.0,302.0,5,14,19,18.0,2218,1081
15639294,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,7571966,714,dVNC,CPe,103.0,35.0,,18.0,6.0,24.0,14,6,20,18.0,9,1082
12089601,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,[],0,L,11838242,526,unk,BAlc post,15.0,18.0,,5.0,16.0,21.0,4,12,16,18.0,1793,1083
11286854,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,[],0,L,8942413,490,unk,BLVa34,21.0,2.0,,6.0,40.0,46.0,4,14,18,18.0,2280,1084
10459723,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,RG,['RG'],1,['RG_subclass_IPC'],1,L,2852273,406,RG-IPC,Dilp,115.0,0.0,IPC,73.0,0.0,73.0,20,0,20,18.0,150,1085
6978585,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,RG,['RG'],1,['RG_subclass_CA-LP'],1,L,5869204,191,RG-CA-LP,ncc_d,94.0,0.0,CA-LP,56.0,0.0,56.0,14,0,14,18.0,2299,1086
3046503,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,RG,['RG'],1,['RG_subclass_IPC'],1,L,2355126,28,RG-IPC,Dilp,98.0,0.0,IPC,59.0,2.0,61.0,18,2,20,18.0,189,1087
16972043,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,[],0,L,4507955,1175,unk,unk,54.0,26.0,,3.0,31.0,34.0,3,14,17,17.5,548,1088
17814107,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dSEZ,['dSEZ'],1,[],0,L,10167116,1008,dSEZ,BAla34,46.0,30.0,,5.0,30.0,35.0,3,13,16,17.5,1013,1089
3928574,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,RG,['RG'],1,['RG_subclass_CA-LP'],1,L,5890323,53,RG-CA-LP,ncc_d,82.0,0.0,CA-LP,51.0,0.0,51.0,15,0,15,17.5,1993,1090
7340629,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sens,['sens'],1,['sens_subclass_vtd'],1,L,7331555,1108,sens-vtd,unk,0.0,31.0,vtd,16.0,20.0,36.0,11,10,21,17.0,1739,1091
11229136,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dSEZ,['dSEZ'],1,[],0,L,17529547,487,dSEZ,BAla12,65.0,15.0,,15.0,41.0,56.0,8,9,17,17.0,2074,1092
5865628,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,[],0,L,10287315,168,unk,DALv1,47.0,3.0,,20.0,30.0,50.0,4,10,14,17.0,2242,1093
4506509,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,RG,['RG'],1,['RG_subclass_IPC'],1,L,2357110,101,RG-IPC,Dilp,90.0,1.0,IPC,52.0,0.0,52.0,16,0,16,17.0,167,1094
18123575,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,17543765,1025,dVNC,BAla34,37.0,3.0,,18.0,15.0,33.0,11,11,22,16.5,2089,1095
17736755,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,15964206,996,dVNC,unk,42.0,1.0,,32.0,0.0,32.0,16,0,16,16.5,1766,1096
17354403,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,12030078,1151,dVNC,DPMl_ant_dor,43.0,8.0,,46.0,5.0,51.0,14,4,18,16.0,549,1097
20556072,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,17025508,1076,dVNC,DPMpl12,18.0,20.0,,25.0,9.0,34.0,12,4,16,16.0,1591,1098
17732256,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC'],1,[],0,L,17656886,989,dVNC,DPMpl12,82.0,22.0,,30.0,1.0,31.0,16,1,17,16.0,1219,1099
9787592,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dSEZ,['dSEZ'],1,[],0,L,13191017,362,dSEZ,BAmas12_dor,44.0,23.0,,9.0,33.0,42.0,3,14,17,16.0,22,1100
16670540,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dVNC,['dVNC' 'CX'],2,[],0,L,16950443,1159,dVNC,DALd,51.0,0.0,,32.0,0.0,32.0,16,0,16,15.5,265,1101
9835169,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sens,['sens'],1,['sens_subclass_vtd'],1,L,9503203,1106,sens-vtd,unk,0.0,18.0,vtd,8.0,7.0,15.0,3,3,6,15.5,1744,1102
